"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"28","Rhogostoma","NA","Rhogostoma epiphylla","c(""NCBITaxon:2018479"", ""NCBI:2018479"", ""https://tree.opentreeoflife.org/opentree/ottol@7529859"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"29","Rhogostoma","NA","Rhogostoma epiphylla","c(""NCBITaxon:2018479"", ""NCBI:2018479"", ""https://tree.opentreeoflife.org/opentree/ottol@7529859"")","SFWO:0000062","microorganism","NA","onto:implicit"
"30","Rhogostoma","NA","Rhogostoma epiphylla","c(""NCBITaxon:2018479"", ""NCBI:2018479"", ""https://tree.opentreeoflife.org/opentree/ottol@7529859"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"31","Rhogostoma","NA","Rhogostoma epiphylla","c(""NCBITaxon:2018479"", ""NCBI:2018479"", ""https://tree.opentreeoflife.org/opentree/ottol@7529859"")","ECOCORE:00000089","predator","NA","onto:implicit"
"32","Rhogostoma","NA","Rhogostoma epiphylla","c(""NCBITaxon:2018479"", ""NCBI:2018479"", ""https://tree.opentreeoflife.org/opentree/ottol@7529859"")","SFWO:0000064","protist","NA","onto:implicit"
"33","Rhogostoma","NA","Rhogostoma epiphylla","c(""NCBITaxon:2018479"", ""NCBI:2018479"", ""https://tree.opentreeoflife.org/opentree/ottol@7529859"")","SFWO:0000063","omnivore","NA","gratin:giachello_protista"
"34","Rhogostoma","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"35","Rhogostoma","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000062","microorganism","NA","onto:implicit"
"36","Rhogostoma","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"37","Rhogostoma","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","ECOCORE:00000089","predator","NA","onto:implicit"
"38","Rhogostoma","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000064","protist","NA","onto:implicit"
"39","Rhogostoma","NA","Rhogostoma schuessleri","c(""NCBITaxon:981202"", ""NCBI:981202"", ""https://tree.opentreeoflife.org/opentree/ottol@530174"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"40","Kraken","NA","Kraken","c(""NCBITaxon:1862315"", ""NCBI:1862315"", ""https://tree.opentreeoflife.org/opentree/ottol@5986974"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"41","Kraken","NA","Kraken","c(""NCBITaxon:1862315"", ""NCBI:1862315"", ""https://tree.opentreeoflife.org/opentree/ottol@5986974"")","SFWO:0000512","microphytophage","NA","onto:implicit"
"42","Kraken","NA","Kraken","c(""NCBITaxon:1862315"", ""NCBI:1862315"", ""https://tree.opentreeoflife.org/opentree/ottol@5986974"")","SFWO:0000062","microorganism","NA","onto:implicit"
"43","Kraken","NA","Kraken","c(""NCBITaxon:1862315"", ""NCBI:1862315"", ""https://tree.opentreeoflife.org/opentree/ottol@5986974"")","ECOCORE:00000098","bacterivore","NA","gratin:fioredonno_cercozoa"
"44","Kraken","NA","Kraken","c(""NCBITaxon:1862315"", ""NCBI:1862315"", ""https://tree.opentreeoflife.org/opentree/ottol@5986974"")","SFWO:0000064","protist","NA","onto:implicit"
"45","Kraken","NA","Kraken","c(""NCBITaxon:1862315"", ""NCBI:1862315"", ""https://tree.opentreeoflife.org/opentree/ottol@5986974"")","SFWO:0000061","microbivore","NA","onto:implicit"
"46","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"47","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","SFWO:0000512","microphytophage","NA","onto:implicit"
"48","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","SFWO:0000062","microorganism","NA","onto:implicit"
"49","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","ECOCORE:00000098","bacterivore","NA","gratin:adl_protista"
"50","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","SFWO:0000064","protist","NA","onto:implicit"
"51","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","SFWO:0000061","microbivore","NA","onto:implicit"
"52","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"53","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","ECOCORE:00000089","predator","NA","onto:implicit"
"54","Heteromita","NA","Heteromita","c(""NCBITaxon:45106"", ""NCBI:45106"", ""https://tree.opentreeoflife.org/opentree/ottol@554901"")","SFWO:0000063","omnivore","NA","gratin:giachello_protista"
"55","Cercomonas","NA","Cercomonas longicauda","c(""NCBITaxon:100933"", ""NCBI:100933"", ""https://tree.opentreeoflife.org/opentree/ottol@513901"", ""GBIF:3210224"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"56","Cercomonas","NA","Cercomonas longicauda","c(""NCBITaxon:100933"", ""NCBI:100933"", ""https://tree.opentreeoflife.org/opentree/ottol@513901"", ""GBIF:3210224"")","SFWO:0000062","microorganism","NA","onto:implicit"
"57","Cercomonas","NA","Cercomonas longicauda","c(""NCBITaxon:100933"", ""NCBI:100933"", ""https://tree.opentreeoflife.org/opentree/ottol@513901"", ""GBIF:3210224"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"58","Cercomonas","NA","Cercomonas longicauda","c(""NCBITaxon:100933"", ""NCBI:100933"", ""https://tree.opentreeoflife.org/opentree/ottol@513901"", ""GBIF:3210224"")","ECOCORE:00000089","predator","NA","onto:implicit"
"59","Cercomonas","NA","Cercomonas longicauda","c(""NCBITaxon:100933"", ""NCBI:100933"", ""https://tree.opentreeoflife.org/opentree/ottol@513901"", ""GBIF:3210224"")","SFWO:0000064","protist","NA","onto:implicit"
"60","Cercomonas","NA","Cercomonas longicauda","c(""NCBITaxon:100933"", ""NCBI:100933"", ""https://tree.opentreeoflife.org/opentree/ottol@513901"", ""GBIF:3210224"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"61","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"62","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","SFWO:0000512","microphytophage","NA","onto:implicit"
"63","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","SFWO:0000062","microorganism","NA","onto:implicit"
"64","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","ECOCORE:00000098","bacterivore","NA","gratin:adl_protista"
"65","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","SFWO:0000064","protist","NA","onto:implicit"
"66","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","SFWO:0000061","microbivore","NA","onto:implicit"
"67","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"68","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","ECOCORE:00000089","predator","NA","onto:implicit"
"69","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"70","Cercomonas","NA","Cercomonas","c(""NCBITaxon:45109"", ""NCBI:45109"", ""https://tree.opentreeoflife.org/opentree/ottol@554897"")","SFWO:0000063","omnivore","NA","gratin:giachello_protista"
"71","Cercomonas","NA","Cercomonas alexieffi","c(""NCBITaxon:188951"", ""NCBI:188951"", ""https://tree.opentreeoflife.org/opentree/ottol@644463"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"72","Cercomonas","NA","Cercomonas alexieffi","c(""NCBITaxon:188951"", ""NCBI:188951"", ""https://tree.opentreeoflife.org/opentree/ottol@644463"")","SFWO:0000062","microorganism","NA","onto:implicit"
"73","Cercomonas","NA","Cercomonas alexieffi","c(""NCBITaxon:188951"", ""NCBI:188951"", ""https://tree.opentreeoflife.org/opentree/ottol@644463"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"74","Cercomonas","NA","Cercomonas alexieffi","c(""NCBITaxon:188951"", ""NCBI:188951"", ""https://tree.opentreeoflife.org/opentree/ottol@644463"")","ECOCORE:00000089","predator","NA","onto:implicit"
"75","Cercomonas","NA","Cercomonas alexieffi","c(""NCBITaxon:188951"", ""NCBI:188951"", ""https://tree.opentreeoflife.org/opentree/ottol@644463"")","SFWO:0000064","protist","NA","onto:implicit"
"76","Cercomonas","NA","Cercomonas alexieffi","c(""NCBITaxon:188951"", ""NCBI:188951"", ""https://tree.opentreeoflife.org/opentree/ottol@644463"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"77","Cercomonas","NA","Cercomonas plasmodialis","c(""NCBITaxon:188953"", ""NCBI:188953"", ""https://tree.opentreeoflife.org/opentree/ottol@644461"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"78","Cercomonas","NA","Cercomonas plasmodialis","c(""NCBITaxon:188953"", ""NCBI:188953"", ""https://tree.opentreeoflife.org/opentree/ottol@644461"")","SFWO:0000062","microorganism","NA","onto:implicit"
"79","Cercomonas","NA","Cercomonas plasmodialis","c(""NCBITaxon:188953"", ""NCBI:188953"", ""https://tree.opentreeoflife.org/opentree/ottol@644461"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"80","Cercomonas","NA","Cercomonas plasmodialis","c(""NCBITaxon:188953"", ""NCBI:188953"", ""https://tree.opentreeoflife.org/opentree/ottol@644461"")","ECOCORE:00000089","predator","NA","onto:implicit"
"81","Cercomonas","NA","Cercomonas plasmodialis","c(""NCBITaxon:188953"", ""NCBI:188953"", ""https://tree.opentreeoflife.org/opentree/ottol@644461"")","SFWO:0000064","protist","NA","onto:implicit"
"82","Cercomonas","NA","Cercomonas plasmodialis","c(""NCBITaxon:188953"", ""NCBI:188953"", ""https://tree.opentreeoflife.org/opentree/ottol@644461"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"83","Cercomonas","NA","Cercomonas zhukovi","c(""NCBITaxon:686692"", ""NCBI:686692"", ""https://tree.opentreeoflife.org/opentree/ottol@1004264"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"84","Cercomonas","NA","Cercomonas zhukovi","c(""NCBITaxon:686692"", ""NCBI:686692"", ""https://tree.opentreeoflife.org/opentree/ottol@1004264"")","SFWO:0000062","microorganism","NA","onto:implicit"
"85","Cercomonas","NA","Cercomonas zhukovi","c(""NCBITaxon:686692"", ""NCBI:686692"", ""https://tree.opentreeoflife.org/opentree/ottol@1004264"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"86","Cercomonas","NA","Cercomonas zhukovi","c(""NCBITaxon:686692"", ""NCBI:686692"", ""https://tree.opentreeoflife.org/opentree/ottol@1004264"")","ECOCORE:00000089","predator","NA","onto:implicit"
"87","Cercomonas","NA","Cercomonas zhukovi","c(""NCBITaxon:686692"", ""NCBI:686692"", ""https://tree.opentreeoflife.org/opentree/ottol@1004264"")","SFWO:0000064","protist","NA","onto:implicit"
"88","Cercomonas","NA","Cercomonas zhukovi","c(""NCBITaxon:686692"", ""NCBI:686692"", ""https://tree.opentreeoflife.org/opentree/ottol@1004264"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"89","Cercomonas","NA","Cercomonas volcana","c(""NCBITaxon:686717"", ""NCBI:686717"", ""https://tree.opentreeoflife.org/opentree/ottol@873615"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"90","Cercomonas","NA","Cercomonas volcana","c(""NCBITaxon:686717"", ""NCBI:686717"", ""https://tree.opentreeoflife.org/opentree/ottol@873615"")","SFWO:0000062","microorganism","NA","onto:implicit"
"91","Cercomonas","NA","Cercomonas volcana","c(""NCBITaxon:686717"", ""NCBI:686717"", ""https://tree.opentreeoflife.org/opentree/ottol@873615"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"92","Cercomonas","NA","Cercomonas volcana","c(""NCBITaxon:686717"", ""NCBI:686717"", ""https://tree.opentreeoflife.org/opentree/ottol@873615"")","ECOCORE:00000089","predator","NA","onto:implicit"
"93","Cercomonas","NA","Cercomonas volcana","c(""NCBITaxon:686717"", ""NCBI:686717"", ""https://tree.opentreeoflife.org/opentree/ottol@873615"")","SFWO:0000064","protist","NA","onto:implicit"
"94","Cercomonas","NA","Cercomonas volcana","c(""NCBITaxon:686717"", ""NCBI:686717"", ""https://tree.opentreeoflife.org/opentree/ottol@873615"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"95","Cercomonas","NA","Cercomonas fastiga","c(""NCBITaxon:686724"", ""NCBI:686724"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"96","Cercomonas","NA","Cercomonas fastiga","c(""NCBITaxon:686724"", ""NCBI:686724"")","SFWO:0000062","microorganism","NA","onto:implicit"
"97","Cercomonas","NA","Cercomonas fastiga","c(""NCBITaxon:686724"", ""NCBI:686724"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"98","Cercomonas","NA","Cercomonas fastiga","c(""NCBITaxon:686724"", ""NCBI:686724"")","ECOCORE:00000089","predator","NA","onto:implicit"
"99","Cercomonas","NA","Cercomonas fastiga","c(""NCBITaxon:686724"", ""NCBI:686724"")","SFWO:0000064","protist","NA","onto:implicit"
"100","Cercomonas","NA","Cercomonas fastiga","c(""NCBITaxon:686724"", ""NCBI:686724"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"101","Cercomonas","NA","Cercomonas parincurva","c(""NCBITaxon:686733"", ""NCBI:686733"", ""https://tree.opentreeoflife.org/opentree/ottol@823105"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"102","Cercomonas","NA","Cercomonas parincurva","c(""NCBITaxon:686733"", ""NCBI:686733"", ""https://tree.opentreeoflife.org/opentree/ottol@823105"")","SFWO:0000062","microorganism","NA","onto:implicit"
"103","Cercomonas","NA","Cercomonas parincurva","c(""NCBITaxon:686733"", ""NCBI:686733"", ""https://tree.opentreeoflife.org/opentree/ottol@823105"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"104","Cercomonas","NA","Cercomonas parincurva","c(""NCBITaxon:686733"", ""NCBI:686733"", ""https://tree.opentreeoflife.org/opentree/ottol@823105"")","ECOCORE:00000089","predator","NA","onto:implicit"
"105","Cercomonas","NA","Cercomonas parincurva","c(""NCBITaxon:686733"", ""NCBI:686733"", ""https://tree.opentreeoflife.org/opentree/ottol@823105"")","SFWO:0000064","protist","NA","onto:implicit"
"106","Cercomonas","NA","Cercomonas parincurva","c(""NCBITaxon:686733"", ""NCBI:686733"", ""https://tree.opentreeoflife.org/opentree/ottol@823105"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"107","Cercomonas","NA","Cercomonas celer","c(""NCBITaxon:686734"", ""NCBI:686734"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"108","Cercomonas","NA","Cercomonas celer","c(""NCBITaxon:686734"", ""NCBI:686734"")","SFWO:0000062","microorganism","NA","onto:implicit"
"109","Cercomonas","NA","Cercomonas celer","c(""NCBITaxon:686734"", ""NCBI:686734"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"110","Cercomonas","NA","Cercomonas celer","c(""NCBITaxon:686734"", ""NCBI:686734"")","ECOCORE:00000089","predator","NA","onto:implicit"
"111","Cercomonas","NA","Cercomonas celer","c(""NCBITaxon:686734"", ""NCBI:686734"")","SFWO:0000064","protist","NA","onto:implicit"
"112","Cercomonas","NA","Cercomonas celer","c(""NCBITaxon:686734"", ""NCBI:686734"")","SFWO:0000063","omnivore","NA","gratin:giachello_protista"
"113","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"114","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","SFWO:0000062","microorganism","NA","onto:implicit"
"115","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"116","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","ECOCORE:00000089","predator","NA","onto:implicit"
"117","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","SFWO:0000064","protist","NA","onto:implicit"
"118","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa"
"119","Cercomonas","NA","Cercomonas radiata","c(""NCBITaxon:686736"", ""NCBI:686736"", ""https://tree.opentreeoflife.org/opentree/ottol@823100"")","SFWO:0000063","omnivore","NA","gratin:giachello_protista"
"120","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"121","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000512","microphytophage","NA","onto:implicit"
"122","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000062","microorganism","NA","onto:implicit"
"123","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","ECOCORE:00000098","bacterivore","NA","gratin:adl_protista"
"124","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000064","protist","NA","onto:implicit"
"125","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000061","microbivore","NA","onto:implicit"
"126","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000472","testate amoebae","NA","onto:implicit"
"127","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000065","protistivore","NA","gratin:adl_protista"
"128","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"129","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","ECOCORE:00000089","predator","NA","onto:implicit"
"130","Trinema","NA","Trinema","c(""NCBITaxon:178371"", ""NCBI:178371"", ""https://tree.opentreeoflife.org/opentree/ottol@875560"")","SFWO:0000063","omnivore","NA","gratin:giachello_protista"
"131","Trinema","NA","Trinema enchelys","c(""NCBITaxon:178372"", ""NCBI:178372"", ""https://tree.opentreeoflife.org/opentree/ottol@875561"", ""GBIF:5425542"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"132","Trinema","NA","Trinema enchelys","c(""NCBITaxon:178372"", ""NCBI:178372"", ""https://tree.opentreeoflife.org/opentree/ottol@875561"", ""GBIF:5425542"")","SFWO:0000062","microorganism","NA","onto:implicit"
