"code_uhbr","finest_name","abundance","date","method","community"
"AF_C_B1_R1","Hypocreales::Cluster_47",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Laetisaria arvalis::Cluster_29",298,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Didymellaceae::Cluster_11",284,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Fungi::Cluster_85",82,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Fungi::Cluster_12",254,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Xylariales::Cluster_118",45,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Paraphoma chrysanthemicola::Cluster_13",143,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Vishniacozyma heimaeyensis::Cluster_87",66,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Ascomycota::Cluster_50",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Lectera longa::Cluster_32",239,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Setophoma terrestris::Cluster_15",116,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Sordariales::Cluster_89",54,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Macrophomina phaseolina::Cluster_109",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Hypocreales::Cluster_54",36,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Fungi::Cluster_18",190,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Rhizopus arrhizus::Cluster_74",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Gibellulopsis piscis::Cluster_1",8887,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Preussia::Cluster_168",32,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Onygenales::Cluster_307",36,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Coniosporium::Cluster_189",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Chordomyces antarcticus::Cluster_153",70,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Didymellaceae::Cluster_233",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Didymellaceae::Cluster_135",42,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Psathyrella stercoraria::Cluster_234",21,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Conocybe zeylanica::Cluster_176",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Fusarium brachygibbosum::Cluster_185",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Fungi::Cluster_161",48,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Chordomyces antarcticus::Cluster_164",51,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Pezizales::Cluster_982",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Pyronemataceae::Cluster_221",22,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R1","Stagonosporopsis dennisii::Cluster_442",46,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Acremonium furcatum::Cluster_58",119,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Nectriaceae::Cluster_4",1464,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Tylospora::Cluster_2",2195,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Neodendryphiella mali::Cluster_57",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Laetisaria arvalis::Cluster_29",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Colletotrichum spaethianum::Cluster_27",334,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Colletotrichum gloeosporioides::Cluster_5",455,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_24",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Alternaria iridiaustralis::Cluster_3",732,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Pezizales::Cluster_65",115,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Pleosporales::Cluster_6",907,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Didymellaceae::Cluster_11",252,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Didymella::Cluster_9",558,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Humicola::Cluster_7",29,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Lectera longa::Cluster_32",322,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_12",253,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Paraphoma chrysanthemicola::Cluster_13",130,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Aureobasidium pullulans::Cluster_34",35,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Setophoma terrestris::Cluster_15",198,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Acrocalymma::Cluster_73",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Paraphoma chrysanthemicola::Cluster_72",49,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_18",289,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Rhizopus arrhizus::Cluster_74",42,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Alternaria metachromatica::Cluster_37",45,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Stemphylium eturmiunum::Cluster_19",301,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Gibellulopsis piscis::Cluster_1",6822,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Ascomycota::Cluster_75",90,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Nectriaceae::Cluster_38",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Pleosporales::Cluster_21",46,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Agaricales::Cluster_133",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Ascomycota::Cluster_40",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Alternaria subcucurbitae::Cluster_22",64,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Dichotomophthora::Cluster_23",172,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Chordomyces antarcticus::Cluster_153",39,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Nectriopsis exigua::Cluster_42",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Agrocybe pediades::Cluster_80",100,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Didymellaceae::Cluster_135",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Didymella::Cluster_81",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_137",45,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_44",19,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Ascobolus::Cluster_46",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Verrucaria::Cluster_140",58,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Hypocreales::Cluster_47",51,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Chaetothyriales::Cluster_49",43,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Vishniacozyma heimaeyensis::Cluster_87",32,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_161",37,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Ascomycota::Cluster_50",49,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Coprinellus verrucispermus::Cluster_1365",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Pseudopithomyces rosae::Cluster_52",57,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Hypocreales::Cluster_54",59,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Pseudopithomyces rosae::Cluster_53",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Preussia::Cluster_168",81,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_521",64,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Preussia terricola::Cluster_194",66,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Didymella::Cluster_250",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Didymellaceae::Cluster_233",21,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_191",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Preussia persica::Cluster_237",115,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Conocybe zeylanica::Cluster_176",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Stemphylium eturmiunum::Cluster_206",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Bipolaris sorokiniana::Cluster_550",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fungi::Cluster_347",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Ascomycota::Cluster_381",141,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Trichoderma lixii::Cluster_245",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R2","Fusarium brachygibbosum::Cluster_185",20,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Semifissispora natalis::Cluster_56",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Acremonium furcatum::Cluster_58",115,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Nectriaceae::Cluster_4",986,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Tylospora::Cluster_2",3407,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Colletotrichum gloeosporioides::Cluster_5",815,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Alternaria iridiaustralis::Cluster_3",790,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Clohesyomyces aquaticus::Cluster_61",56,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Pleosporales::Cluster_21",60,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Pleosporales::Cluster_6",964,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Alternaria subcucurbitae::Cluster_22",38,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Dichotomophthora::Cluster_23",85,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Humicola::Cluster_7",889,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Gibellulopsis piscis::Cluster_1",4641,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Didymella::Cluster_81",88,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascomycota::Cluster_75",42,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Fungi::Cluster_137",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Agaricales::Cluster_133",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Talaromyces sayulitensis::Cluster_119",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascobolus::Cluster_26",39,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Robillarda sessilis::Cluster_8",1187,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Didymellaceae::Cluster_135",58,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Colletotrichum spaethianum::Cluster_27",589,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Didymella::Cluster_9",989,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Hypocreales::Cluster_10",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Laetisaria arvalis::Cluster_29",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Didymellaceae::Cluster_11",261,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Fungi::Cluster_85",185,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Fungi::Cluster_12",211,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Paraphaeosphaeria angularis::Cluster_68",152,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Paraphoma chrysanthemicola::Cluster_13",231,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Lectera longa::Cluster_32",157,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Polyschema sclerotigenum::Cluster_33",35,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Setophoma terrestris::Cluster_15",105,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Aureobasidium pullulans::Cluster_34",86,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Helicoma::Cluster_92",144,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Fungi::Cluster_18",150,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascomycota::Cluster_93",116,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Rhizopus arrhizus::Cluster_74",38,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Helotiaceae::Cluster_148",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Alternaria metachromatica::Cluster_37",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Stemphylium eturmiunum::Cluster_19",50,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Nectriaceae::Cluster_38",124,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascomycota::Cluster_40",90,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Fungi::Cluster_347",25,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Chordomyces antarcticus::Cluster_153",42,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Alternaria rosae::Cluster_172",54,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascomycota::Cluster_173",50,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Fungi::Cluster_44",57,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Coprinellus curtus::Cluster_101",708,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascobolus::Cluster_46",32,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Hypocreales::Cluster_47",97,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Preussia::Cluster_178",22,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Aspergillus niger::Cluster_438",22,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Ascomycota::Cluster_50",60,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Agaricales::Cluster_241",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Pleosporales::Cluster_51",126,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Mycosphaerella ellipsoidea::Cluster_299",35,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Sordariales::Cluster_163",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Pseudopithomyces rosae::Cluster_52",95,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Hypocreales::Cluster_54",158,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Sigarispora arundinis::Cluster_359",204,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Pseudopithomyces rosae::Cluster_53",45,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Waitea circinata::Cluster_192",67,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Iodophanus carneus::Cluster_316",124,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Polyschema sclerotigenum::Cluster_202",62,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Waitea circinata::Cluster_224",40,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R3","Coprinellus subdisseminatus::Cluster_534",22,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pezizaceae::Cluster_207",119,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Tylospora::Cluster_2",1795,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Neodendryphiella mali::Cluster_57",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Penicillium::Cluster_460",62,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascobolaceae::Cluster_102",227,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Alternaria iridiaustralis::Cluster_3",946,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Acremonium furcatum::Cluster_58",79,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Fungi::Cluster_103",26,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Nectriaceae::Cluster_4",777,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Gibellulopsis chrysanthemi::Cluster_110",179,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Colletotrichum gloeosporioides::Cluster_5",533,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pleosporales::Cluster_6",286,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Darksidea epsilon::Cluster_25",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Humicola::Cluster_7",250,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascomycota::Cluster_173",74,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Gibellulopsis piscis::Cluster_1",4599,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Robillarda sessilis::Cluster_8",888,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Colletotrichum spaethianum::Cluster_27",328,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Didymella::Cluster_9",2400,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Preussia persica::Cluster_237",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pestalotiopsis::Cluster_28",302,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Conocybe zeylanica::Cluster_176",753,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Laetisaria arvalis::Cluster_29",59,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Didymellaceae::Cluster_11",220,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Fungi::Cluster_12",825,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Paraphaeosphaeria angularis::Cluster_68",71,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Spegazzinia tessarthra::Cluster_31",69,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Paraphoma chrysanthemicola::Cluster_13",603,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Aspergillus flavus::Cluster_252",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Lectera longa::Cluster_32",53,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Dothideomycetes::Cluster_14",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Botryotinia::Cluster_70",1069,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Setophoma terrestris::Cluster_15",92,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Paraphoma chrysanthemicola::Cluster_72",348,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Aureobasidium pullulans::Cluster_34",41,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Bartalinia::Cluster_35",48,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Fungi::Cluster_18",125,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Rhizopus arrhizus::Cluster_74",31,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Alternaria metachromatica::Cluster_37",34,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Stemphylium eturmiunum::Cluster_19",210,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Fusarium brachygibbosum::Cluster_185",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascomycota::Cluster_75",49,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Nectriaceae::Cluster_38",79,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pleosporales::Cluster_21",94,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascomycota::Cluster_40",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Alternaria subcucurbitae::Cluster_22",39,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascomycota::Cluster_41",23,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Dichotomophthora::Cluster_23",102,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Didymella::Cluster_81",167,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascobolus::Cluster_46",225,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Verrucaria::Cluster_140",33,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Hypocreales::Cluster_47",92,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Fusariella::Cluster_141",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Chaetothyriales::Cluster_49",24,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Vishniacozyma heimaeyensis::Cluster_87",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascomycota::Cluster_50",77,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pleosporales::Cluster_51",73,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pseudopithomyces rosae::Cluster_52",202,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Hypocreales::Cluster_54",547,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Helicoma::Cluster_92",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Pseudopithomyces rosae::Cluster_53",60,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Ascomycota::Cluster_93",266,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Coprinellus subdisseminatus::Cluster_534",135,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R4","Coprinellus subdisseminatus::Cluster_669",85,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Macrophomina phaseolina::Cluster_109",52,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Fungi::Cluster_191",54,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Coprinellus curtus::Cluster_101",53,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Ascomycota::Cluster_173",70,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Semifissispora natalis::Cluster_56",53,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Talaromyces sayulitensis::Cluster_119",28,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Lectera longa::Cluster_32",187,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Ascobolus::Cluster_26",39,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Waitea circinata::Cluster_192",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Tylospora::Cluster_2",2756,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Neodendryphiella mali::Cluster_57",27,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Polyschema sclerotigenum::Cluster_33",503,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Colletotrichum spaethianum::Cluster_27",588,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Didymella::Cluster_9",1012,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Alternaria iridiaustralis::Cluster_3",531,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Alternaria armoraciae::Cluster_149",30,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Pezizales::Cluster_65",527,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Acremonium furcatum::Cluster_58",449,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Nectriaceae::Cluster_38",113,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Aureobasidium pullulans::Cluster_34",58,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Nectriaceae::Cluster_4",563,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Bartalinia::Cluster_35",44,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Laetisaria arvalis::Cluster_29",276,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Didymellaceae::Cluster_11",129,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Colletotrichum gloeosporioides::Cluster_5",456,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Chordomyces antarcticus::Cluster_153",95,"17/04/2023","metabarcoding","fungi"
"AF_C_B1_R5","Ascomycota::Cluster_40",74,"17/04/2023","metabarcoding","fungi"
