"code_uhbr","finest_name","abundance","date","method","community"
"AF_T_B1_R4","Thripinae",60,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Thrips",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Chalcidoidea",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Dasytes",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Thripinae",115,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Thrips",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Chloropidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Corticariinae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Dasytes",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Thripinae",43,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Thrips",5,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Anaspidinae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R4","Chalcidoidea",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Thripinae",98,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Thrips",12,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Thripinae",68,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Hemiptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Dasytes",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Thripinae",123,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Thrips",20,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Cicadellidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Bruchinae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R5","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Thripinae",93,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Thrips",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Thripinae",66,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Thrips",6,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Macrosiphoniella",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Thripinae",76,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B1_R1","Thrips",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Aphis craccivora",43,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Thripinae",122,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Thrips",27,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Thripinae",44,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Thrips",11,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Chalcidoidea",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Aphididae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Runcinia grammica",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Aphis craccivora",6,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Thripinae",99,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Thrips",22,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Apioninae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R2","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Thripinae",147,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Thrips",34,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Bruchinae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Mirini",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Runcinia grammica",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Thripinae",87,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Thrips",14,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Macrosiphoniella",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Cyclorrhapha",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Thripinae",88,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Thrips",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R3","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Thripinae",44,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Thrips",5,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Pterygota",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Ectopsocus",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Thripinae",51,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Thrips",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Aphis craccivora",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Thripinae",55,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Thrips",14,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Pterygota",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Ectopsocus",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R4","Anaspis",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Thripinae",191,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Thrips",5,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Piezodorus lituratus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Pterygota",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Ectopsocus",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Thripinae",68,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Thrips",24,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Aphididae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Synema globosum",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Thripinae",44,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Thrips",9,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Macrosiphoniella",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Hemiptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Pterygota",6,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R5","Ectopsocus",6,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Thripinae",100,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Thrips",28,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Dasytes",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Thripinae",49,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Thrips",6,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Runcinia grammica",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Plagiolepis pygmaea",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Thripinae",61,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Thrips",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Hemiptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B2_R1","Hemiptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Thripinae",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Thrips",18,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Aphis craccivora",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Thripinae",80,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Thrips",13,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Chalcidoidea",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Runcinia grammica",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Pterygota",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Ectopsocus",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Thripinae",69,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Thrips",15,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Macrosiphoniella",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Pterygota",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Ectopsocus",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Berginus tamarisci",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R2","Dasytes",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Thripinae",89,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Thrips",9,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Pterygota",7,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Ectopsocus",7,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Thripinae",59,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Thrips",8,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Pterygota",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Ectopsocus",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Psallus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Aphis craccivora",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Thripinae",87,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Thrips",13,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R3","Berginus tamarisci",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Aphis craccivora",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Thripinae",23,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Thrips",7,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Runcinia grammica",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Pterygota",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Ectopsocus",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Thripinae",90,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Thrips",15,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Thripinae",21,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Thrips",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Philodromidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R4","Dasytes",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Aphis craccivora",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Thripinae",148,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Thrips",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Phylloneta",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Aphis craccivora",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Thripinae",39,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Thrips",9,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Pterygota",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Ectopsocus",4,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Thripinae",35,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Thrips",10,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Pterygota",7,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Ectopsocus",7,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R5","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Aphis craccivora",9,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Thripinae",67,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Thrips",25,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Cicadellidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Crematogaster scutellaris",2,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Thripinae",50,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Thrips",18,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Macrosiphoniella",3,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Thripinae",57,"02/05/2023","inflorescence","macrofauna_foliar"
"AF_T_B3_R1","Thrips",13,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thripinae",85,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thrips",5,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thripinae",31,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thrips",8,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R2","Thripinae",118,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R2","Thrips",16,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Psocidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Aphis craccivora",3,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thripinae",23,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thrips",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thripinae",45,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thrips",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Platystoma",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Cyclorrhapha",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Aphis craccivora",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thripinae",46,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thrips",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Runcinia grammica",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Pterygota",8,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Ectopsocus",8,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Aphis craccivora",7,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thripinae",17,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thrips",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Macrosiphoniella",5,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thripinae",85,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Thrips",8,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R3","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thripinae",80,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thrips",6,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Chloropidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thripinae",164,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thrips",17,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Apis mellifera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thripinae",65,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thrips",5,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Chloropidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thripinae",24,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thrips",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thripinae",132,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Thrips",23,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R1","Corticariinae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R2","Thripinae",57,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R2","Thrips",6,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R2","Mordellidae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thripinae",68,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Thrips",4,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Macrosiphoniella",6,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Pterygota",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B1_R5","Ectopsocus",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thripinae",59,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thrips",4,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Pterygota",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Ectopsocus",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thomisus onustus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thripinae",19,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thrips",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Araniella cucurbitina",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Entedoninae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Psallus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Aphis craccivora",4,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thripinae",28,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Thrips",9,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Macrosiphoniella",11,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R3","Aphididae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Aphis craccivora",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Thripinae",15,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Thrips",3,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Pterygota",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Ectopsocus",2,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Hymenoptera",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Entedoninae",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Thripinae",71,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Thrips",17,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Macrosiphoniella",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Pterygota",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Ectopsocus",1,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Thripinae",55,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Thrips",8,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Macrosiphoniella",7,"02/05/2023","inflorescence","macrofauna_foliar"
"TP_T_B2_R4","Pterygota",2,"02/05/2023","inflorescence","macrofauna_foliar"
