"code_uhbr","finest_name","abundance","date","method","community"
"AF_C_B2_R2","Ametastegia glabrata",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R2","Ametastegia glabrata",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R3","Ametastegia glabrata",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R5","Ametastegia glabrata",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R1","Anacharitinae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R1","Ancistrocerus",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R5","Ancistrocerus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Andrena",3,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R2","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R5","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R2","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R3","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R2","Andrenidae",5,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Andrenidae",5,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R4","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R5","Andrenidae",5,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R2","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R3","Andrenidae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R4","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R5","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R3","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R4","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R3","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R2","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R3","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R1","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R2","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R4","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R5","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R1","Andrenidae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R3","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R4","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R1","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R4","Andrenidae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R1","Andrenidae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R4","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R5","Andrenidae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R4","Andrenidae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R5","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R4","Andrenidae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R1","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R3","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R4","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R5","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R4","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R5","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R4","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R4","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R1","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R3","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R4","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R5","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R2","Andrenidae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R5","Andrenidae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Anogcodes",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R1","Anogcodes",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R5","Anogcodes",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R3","Anogcodes",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R1","Anogcodes",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R2","Anogcodes",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R1","Anogcodes",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R5","Anogcodes",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R3","Anthaxia",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R2","Anthaxia",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Anthaxia",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Anthaxia",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Anthaxia cyanescens",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R2","Anthaxia cyanescens",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Anthaxia hungarica",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R1","Anthaxia manca",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Anthaxia nigritula",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Anthaxia nigritula",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Anthaxia nigritula",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R5","Anthomalachius spinosus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R4","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R5","Anthophila",4,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R3","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R5","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R4","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R4","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R5","Anthophila",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Anthophila",3,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R3","Anthophila",2,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R4","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R1","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R3","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R2","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R1","Anthophila",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R5","Anthophila",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R1","Anthophila",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R1","Anthophila",2,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R4","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R2","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R3","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R2","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R3","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R1","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R1","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R1","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R3","Anthrenus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R5","Aphanogmus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R1","Aphanogmus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R4","Aphelinus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Aphelinus",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R2","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R5","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R2","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R3","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R4","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R5","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R1","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R2","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R3","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R4","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R2","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R3","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R4","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R5","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R2","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R3","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R2","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R3","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R1","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R2","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R3","Aphididae",5,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R5","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R1","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R3","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R4","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R5","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R2","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R3","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R4","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R5","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R1","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R3","Aphididae",2,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R4","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R2","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R3","Aphididae",3,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R4","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R5","Aphididae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R1","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R2","Aphididae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R3","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R4","Aphididae",5,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B1_R5","Aphididae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R2","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R3","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R4","Aphididae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R5","Aphididae",10,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R2","Aphididae",7,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Aphididae",5,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R4","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R5","Aphididae",7,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R1","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R2","Aphididae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R3","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R3","Aphididae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R4","Aphididae",11,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R5","Aphididae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R1","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R2","Aphididae",10,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R3","Aphididae",10,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R4","Aphididae",12,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R5","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Aphididae",20,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R2","Aphididae",11,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R4","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Aphididae",12,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R2","Aphididae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R3","Aphididae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R4","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R5","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R1","Aphididae",9,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R2","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R3","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R1","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R5","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R1","Aphididae",10,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R2","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R3","Aphididae",11,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R4","Aphididae",9,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B3_R5","Aphididae",8,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R1","Aphididae",5,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R2","Aphididae",9,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R3","Aphididae",9,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R4","Aphididae",10,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R5","Aphididae",2,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R2","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R3","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R4","Aphididae",4,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R5","Aphididae",3,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R1","Aphididae",6,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R2","Aphididae",7,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R3","Aphididae",7,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R5","Aphididae",5,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R2","Aphidiinae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R4","Aphidiinae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Aphidiinae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R2","Aphidiinae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R2","Aphidiinae",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R3","Aphidiinae",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R3","Apion",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R5","Apion",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B2_R3","Apion",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R2","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R3","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R4","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R5","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R2","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R3","Apis mellifera",1,"14/03/2023","pan_trap","macrofauna_aerial"
"MC_C_B2_R1","Apis mellifera",2,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R1","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"MC_C_B3_R4","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B1_R2","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R1","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R5","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_T_B1_R1","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R1","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R3","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B1_R4","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B2_R4","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R2","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"AF_C_B3_R4","Apis mellifera",1,"17/04/2023","pan_trap","macrofauna_aerial"
"TP_T_B2_R1","Apocrita",1,"14/03/2023","pan_trap","macrofauna_aerial"
"TP_T_B3_R1","Apocrita",1,"14/03/2023","pan_trap","macrofauna_aerial"
