"","queryName","queryId","matchName","matchId","trophicGroupId","trophicGroupName","reference","graph"
"56","Carabidae","NA","Carabus catenulatus","c(""NCBITaxon:210675"", ""NCBI:210675"", ""https://tree.opentreeoflife.org/opentree/ottol@109357"", ""GBIF:6546645"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"57","Carabidae","NA","Carabus catenulatus","c(""NCBITaxon:210675"", ""NCBI:210675"", ""https://tree.opentreeoflife.org/opentree/ottol@109357"", ""GBIF:6546645"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"58","Carabidae","NA","Carabus catenulatus","c(""NCBITaxon:210675"", ""NCBI:210675"", ""https://tree.opentreeoflife.org/opentree/ottol@109357"", ""GBIF:6546645"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"59","Carabidae","NA","Carabus catenulatus","c(""NCBITaxon:210675"", ""NCBI:210675"", ""https://tree.opentreeoflife.org/opentree/ottol@109357"", ""GBIF:6546645"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"60","Carabidae","NA","Carabus nemoralis nemoralis","c(""NCBITaxon:1149185"", ""NCBI:1149185"", ""GBIF:7343612"", ""https://tree.opentreeoflife.org/opentree/ottol@416784"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"61","Carabidae","NA","Carabus nemoralis nemoralis","c(""NCBITaxon:1149185"", ""NCBI:1149185"", ""GBIF:7343612"", ""https://tree.opentreeoflife.org/opentree/ottol@416784"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"62","Carabidae","NA","Carabus nemoralis nemoralis","c(""NCBITaxon:1149185"", ""NCBI:1149185"", ""GBIF:7343612"", ""https://tree.opentreeoflife.org/opentree/ottol@416784"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"63","Carabidae","NA","Carabus nemoralis nemoralis","c(""NCBITaxon:1149185"", ""NCBI:1149185"", ""GBIF:7343612"", ""https://tree.opentreeoflife.org/opentree/ottol@416784"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"64","Carabidae","NA","Carabus nemoralis","c(""NCBITaxon:49290"", ""NCBI:49290"", ""https://tree.opentreeoflife.org/opentree/ottol@823417"", ""GBIF:8056040"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"65","Carabidae","NA","Carabus nemoralis prasinotinctus","c(""NCBITaxon:1149186"", ""NCBI:1149186"", ""https://tree.opentreeoflife.org/opentree/ottol@416781"", ""GBIF:4470957"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"66","Carabidae","NA","Carabus intricatus","c(""NCBITaxon:49289"", ""NCBI:49289"", ""GBIF:4471016"", ""https://tree.opentreeoflife.org/opentree/ottol@248885"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"67","Carabidae","NA","Carabus intricatus","c(""NCBITaxon:49289"", ""NCBI:49289"", ""GBIF:4471016"", ""https://tree.opentreeoflife.org/opentree/ottol@248885"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"68","Carabidae","NA","Carabus intricatus","c(""NCBITaxon:49289"", ""NCBI:49289"", ""GBIF:4471016"", ""https://tree.opentreeoflife.org/opentree/ottol@248885"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"69","Carabidae","NA","Carabus intricatus","c(""NCBITaxon:49289"", ""NCBI:49289"", ""GBIF:4471016"", ""https://tree.opentreeoflife.org/opentree/ottol@248885"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"70","Carabidae","NA","Carabus auronitens","c(""NCBITaxon:49194"", ""NCBI:49194"", ""GBIF:4470628"", ""https://tree.opentreeoflife.org/opentree/ottol@101568"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"71","Carabidae","NA","Carabus auronitens","c(""NCBITaxon:49194"", ""NCBI:49194"", ""GBIF:4470628"", ""https://tree.opentreeoflife.org/opentree/ottol@101568"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"72","Carabidae","NA","Carabus auronitens auronitens","c(""NCBITaxon:1149200"", ""NCBI:1149200"", ""GBIF:7343588"", ""https://tree.opentreeoflife.org/opentree/ottol@685584"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"73","Carabidae","NA","Carabus auronitens auronitens","c(""NCBITaxon:1149200"", ""NCBI:1149200"", ""GBIF:7343588"", ""https://tree.opentreeoflife.org/opentree/ottol@685584"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"74","Carabidae","NA","Carabus auronitens auronitens","c(""NCBITaxon:1149200"", ""NCBI:1149200"", ""GBIF:7343588"", ""https://tree.opentreeoflife.org/opentree/ottol@685584"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"75","Carabidae","NA","Carabus auronitens auronitens","c(""NCBITaxon:1149200"", ""NCBI:1149200"", ""GBIF:7343588"", ""https://tree.opentreeoflife.org/opentree/ottol@685584"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"76","Carabidae","NA","Carabus melancholicus","c(""NCBITaxon:66298"", ""NCBI:66298"", ""https://tree.opentreeoflife.org/opentree/ottol@138878"", ""GBIF:4471036"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"77","Carabidae","NA","Carabus melancholicus","c(""NCBITaxon:66298"", ""NCBI:66298"", ""https://tree.opentreeoflife.org/opentree/ottol@138878"", ""GBIF:4471036"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"78","Carabidae","NA","Carabus morbillosus alternans","c(""NCBITaxon:1149235"", ""NCBI:1149235"", ""GBIF:6873069"", ""https://tree.opentreeoflife.org/opentree/ottol@661759"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"79","Carabidae","NA","Carabus planatus","c(""NCBITaxon:66297"", ""NCBI:66297"", ""GBIF:4471091"", ""https://tree.opentreeoflife.org/opentree/ottol@138889"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"80","Carabidae","NA","Carabus planatus","c(""NCBITaxon:66297"", ""NCBI:66297"", ""GBIF:4471091"", ""https://tree.opentreeoflife.org/opentree/ottol@138889"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"81","Carabidae","NA","Carabus planatus","c(""NCBITaxon:66297"", ""NCBI:66297"", ""GBIF:4471091"", ""https://tree.opentreeoflife.org/opentree/ottol@138889"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"82","Carabidae","NA","Carabus planatus","c(""NCBITaxon:66297"", ""NCBI:66297"", ""GBIF:4471091"", ""https://tree.opentreeoflife.org/opentree/ottol@138889"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"83","Carabidae","NA","Carabus caelatus","c(""NCBITaxon:219090"", ""NCBI:219090"", ""https://tree.opentreeoflife.org/opentree/ottol@139103"", ""GBIF:4470736"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"84","Carabidae","NA","Carabus caelatus","c(""NCBITaxon:219090"", ""NCBI:219090"", ""https://tree.opentreeoflife.org/opentree/ottol@139103"", ""GBIF:4470736"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"85","Carabidae","NA","Carabus caelatus","c(""NCBITaxon:219090"", ""NCBI:219090"", ""https://tree.opentreeoflife.org/opentree/ottol@139103"", ""GBIF:4470736"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"86","Carabidae","NA","Carabus violaceus","c(""NCBITaxon:41075"", ""NCBI:41075"", ""GBIF:4470765"", ""https://tree.opentreeoflife.org/opentree/ottol@413464"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"87","Carabidae","NA","Carabus lusitanicus","c(""NCBITaxon:219145"", ""NCBI:219145"", ""https://tree.opentreeoflife.org/opentree/ottol@630400"", ""GBIF:4470577"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"88","Carabidae","NA","Carabus lusitanicus","c(""NCBITaxon:219145"", ""NCBI:219145"", ""https://tree.opentreeoflife.org/opentree/ottol@630400"", ""GBIF:4470577"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"89","Carabidae","NA","Carabus monilis","c(""NCBITaxon:148661"", ""NCBI:148661"", ""GBIF:4470801"", ""https://tree.opentreeoflife.org/opentree/ottol@485800"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"90","Carabidae","NA","Carabus monilis","c(""NCBITaxon:148661"", ""NCBI:148661"", ""GBIF:4470801"", ""https://tree.opentreeoflife.org/opentree/ottol@485800"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"91","Carabidae","NA","Carabus monilis","c(""NCBITaxon:148661"", ""NCBI:148661"", ""GBIF:4470801"", ""https://tree.opentreeoflife.org/opentree/ottol@485800"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"92","Carabidae","NA","Carabus monilis","c(""NCBITaxon:148661"", ""NCBI:148661"", ""GBIF:4470801"", ""https://tree.opentreeoflife.org/opentree/ottol@485800"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"93","Carabidae","NA","Carabus hortensis","c(""NCBITaxon:82180"", ""NCBI:82180"", ""GBIF:4471125"", ""https://tree.opentreeoflife.org/opentree/ottol@885098"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"94","Carabidae","NA","Carabus hortensis","c(""NCBITaxon:82180"", ""NCBI:82180"", ""GBIF:4471125"", ""https://tree.opentreeoflife.org/opentree/ottol@885098"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"95","Carabidae","NA","Carabus hortensis","c(""NCBITaxon:82180"", ""NCBI:82180"", ""GBIF:4471125"", ""https://tree.opentreeoflife.org/opentree/ottol@885098"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"96","Carabidae","NA","Carabus hortensis","c(""NCBITaxon:82180"", ""NCBI:82180"", ""GBIF:4471125"", ""https://tree.opentreeoflife.org/opentree/ottol@885098"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"97","Carabidae","NA","Carabus baudii stecki","c(""NCBITaxon:1149266"", ""NCBI:1149266"", ""GBIF:6873043"", ""https://tree.opentreeoflife.org/opentree/ottol@737385"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"98","Carabidae","NA","Carabus baudii stecki","c(""NCBITaxon:1149266"", ""NCBI:1149266"", ""GBIF:6873043"", ""https://tree.opentreeoflife.org/opentree/ottol@737385"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"99","Carabidae","NA","Carabus concolor","c(""NCBITaxon:82177"", ""NCBI:82177"", ""GBIF:4470919"", ""https://tree.opentreeoflife.org/opentree/ottol@209638"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"100","Carabidae","NA","Carabus concolor","c(""NCBITaxon:82177"", ""NCBI:82177"", ""GBIF:4470919"", ""https://tree.opentreeoflife.org/opentree/ottol@209638"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"101","Carabidae","NA","Carabus fairmairei fairmairei","c(""NCBITaxon:1149269"", ""NCBI:1149269"", ""https://tree.opentreeoflife.org/opentree/ottol@59323"", ""GBIF:7343609"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"102","Carabidae","NA","Carabus fairmairei fairmairei","c(""NCBITaxon:1149269"", ""NCBI:1149269"", ""https://tree.opentreeoflife.org/opentree/ottol@59323"", ""GBIF:7343609"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"103","Carabidae","NA","Carabus glabratus","c(""NCBITaxon:1149273"", ""NCBI:1149273"", ""GBIF:4471113"", ""https://tree.opentreeoflife.org/opentree/ottol@213572"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"104","Carabidae","NA","Carabus glabratus","c(""NCBITaxon:1149273"", ""NCBI:1149273"", ""GBIF:4471113"", ""https://tree.opentreeoflife.org/opentree/ottol@213572"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"105","Carabidae","NA","Carabus glabratus","c(""NCBITaxon:1149273"", ""NCBI:1149273"", ""GBIF:4471113"", ""https://tree.opentreeoflife.org/opentree/ottol@213572"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"106","Carabidae","NA","Carabus glabratus","c(""NCBITaxon:1149273"", ""NCBI:1149273"", ""GBIF:4471113"", ""https://tree.opentreeoflife.org/opentree/ottol@213572"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"107","Carabidae","NA","Carabus depressus","c(""NCBITaxon:135145"", ""NCBI:135145"", ""GBIF:4470999"", ""https://tree.opentreeoflife.org/opentree/ottol@433278"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"108","Carabidae","NA","Carabus depressus","c(""NCBITaxon:135145"", ""NCBI:135145"", ""GBIF:4470999"", ""https://tree.opentreeoflife.org/opentree/ottol@433278"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"109","Carabidae","NA","Carabus coriaceus coriaceus","c(""NCBITaxon:1149281"", ""NCBI:1149281"", ""https://tree.opentreeoflife.org/opentree/ottol@889245"", ""GBIF:7343576"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"110","Carabidae","NA","Carabus coriaceus coriaceus","c(""NCBITaxon:1149281"", ""NCBI:1149281"", ""https://tree.opentreeoflife.org/opentree/ottol@889245"", ""GBIF:7343576"")","SFWO:0000369","Coleoptera.detritivores","NA","onto:implicit"
"111","Carabidae","NA","Carabus coriaceus coriaceus","c(""NCBITaxon:1149281"", ""NCBI:1149281"", ""https://tree.opentreeoflife.org/opentree/ottol@889245"", ""GBIF:7343576"")","SFWO:0000370","Coleoptera.scavengers","NA","onto:implicit"
"112","Carabidae","NA","Carabus coriaceus coriaceus","c(""NCBITaxon:1149281"", ""NCBI:1149281"", ""https://tree.opentreeoflife.org/opentree/ottol@889245"", ""GBIF:7343576"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
"113","Carabidae","NA","Carabus coriaceus","c(""NCBITaxon:49195"", ""NCBI:49195"", ""https://tree.opentreeoflife.org/opentree/ottol@101572"", ""GBIF:4470451"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"114","Carabidae","NA","Carabus auratus","c(""NCBITaxon:49193"", ""NCBI:49193"", ""GBIF:1036779"", ""https://tree.opentreeoflife.org/opentree/ottol@101584"")","SFWO:0000358","Coleoptera.all","NA","onto:implicit"
"115","Carabidae","NA","Carabus auratus","c(""NCBITaxon:49193"", ""NCBI:49193"", ""GBIF:1036779"", ""https://tree.opentreeoflife.org/opentree/ottol@101584"")","SFWO:0000368","Coleoptera.herbivores","NA","onto:implicit"
