"","community","landuse_habitat","taxa_level","taxa_name","total_abundance","relative_abundance","assignedwithGratin"
"53","micro_arthropodes","AF_T","family","Parasitidae",131,40.1840490797546,FALSE
"54","micro_arthropodes","AF_T","family","Sminthuridae",6,2.0979020979021,TRUE
"55","micro_arthropodes","TP_T","family","Sminthurididae",1,0.540540540540541,FALSE
"56","micro_arthropodes","AF_T","family","Staphylinidae",4,1.44404332129964,TRUE
"57","micro_arthropodes","TP_T","family","Theridiidae",1,1.17647058823529,TRUE
"58","micro_arthropodes","TP_T","family","Thomisidae",1,1.11111111111111,TRUE
"59","micro_arthropodes","AF_T","family","Tullbergiidae",17,6.66666666666667,FALSE
"60","micro_arthropodes","AF_T","family","Zodariidae",1,0.332225913621262,TRUE
"61","micro_arthropodes","AF_C","family","unassigned",227,82.5454545454545,FALSE
"62","micro_arthropodes","AF_T","genus","Arrhopalites",2,0.699300699300699,FALSE
"63","micro_arthropodes","TP_T","genus","Asagena",1,1.17647058823529,TRUE
"64","micro_arthropodes","MC_C","genus","Brachystomella",5,4.34782608695652,FALSE
"65","micro_arthropodes","MC_C","genus","Ceratophysella",1,3.84615384615385,FALSE
"66","micro_arthropodes","AF_T","genus","Cryptopygus",109,33.4355828220859,FALSE
"67","micro_arthropodes","TP_T","genus","Desoria",1,0.884955752212389,FALSE
"68","micro_arthropodes","AF_C","genus","Entomobrya",9,6.76691729323308,FALSE
"69","micro_arthropodes","AF_T","genus","Gnaphosa",1,0.34965034965035,TRUE
"70","micro_arthropodes","TP_T","genus","Heteromurus",11,4.28015564202335,FALSE
"71","micro_arthropodes","TP_T","genus","Hypogastrura",41,25,FALSE
"72","micro_arthropodes","AF_T","genus","Isotoma",20,14.4927536231884,FALSE
"73","micro_arthropodes","TP_T","genus","Isotomiella",22,11.8918918918919,FALSE
"74","micro_arthropodes","MC_C","genus","Isotomodes",1,0.740740740740741,FALSE
"75","micro_arthropodes","AF_T","genus","Isotomurus",1,1,FALSE
"76","micro_arthropodes","TP_T","genus","Lepidocyrtus",22,8.97959183673469,FALSE
"77","micro_arthropodes","AF_T","genus","Megalothorax",3,1.04895104895105,FALSE
"78","micro_arthropodes","AF_T","genus","Mesaphorura",17,6.66666666666667,FALSE
"79","micro_arthropodes","AF_T","genus","Microctenonyx",1,0.980392156862745,TRUE
"80","micro_arthropodes","TP_T","genus","Ozyptila",1,1.11111111111111,TRUE
"81","micro_arthropodes","AF_T","genus","Parisotoma",29,10.4693140794224,FALSE
"82","micro_arthropodes","AF_T","genus","Pheidole",33,12.9411764705882,TRUE
"83","micro_arthropodes","AF_C","genus","Proisotoma",18,21.6867469879518,FALSE
"84","micro_arthropodes","AF_T","genus","Protaphorura",67,26.2745098039216,FALSE
"85","micro_arthropodes","AF_T","genus","Pseudosinella",29,9.63455149501661,FALSE
"86","micro_arthropodes","AF_T","genus","Seira",3,2.94117647058824,FALSE
"87","micro_arthropodes","TP_T","genus","Sminthurides",1,0.540540540540541,FALSE
"88","micro_arthropodes","TP_T","genus","Sminthurinus",5,3.04878048780488,FALSE
"89","micro_arthropodes","MC_C","genus","Sminthurus",1,0.740740740740741,FALSE
"90","micro_arthropodes","TP_T","genus","Solenopsis",6,7.31707317073171,TRUE
"91","micro_arthropodes","AF_T","genus","Sphaeridia",6,2.0979020979021,FALSE
"92","micro_arthropodes","MC_C","genus","Tetramorium",8,34.7826086956522,FALSE
"93","micro_arthropodes","AF_T","genus","Xenylla",54,39.4160583941606,FALSE
"94","micro_arthropodes","AF_T","genus","Xysticus",1,0.306748466257669,TRUE
"95","micro_arthropodes","AF_T","genus","Zodarion",1,0.332225913621262,TRUE
"96","micro_arthropodes","AF_T","genus","unassigned",260,86.3787375415282,FALSE
"97","micro_arthropodes","AF_T","species","Arrhopalites gr.caecus",2,0.699300699300699,FALSE
"98","micro_arthropodes","MC_C","species","Brachystomella parvula",5,4.34782608695652,FALSE
"99","micro_arthropodes","MC_C","species","Ceratophysella gibbosa",1,3.84615384615385,FALSE
"100","micro_arthropodes","AF_T","species","Cryptopygus thermophilus",109,33.4355828220859,FALSE
"101","micro_arthropodes","TP_T","species","Desoria trispinata",1,0.884955752212389,FALSE
"102","micro_arthropodes","AF_C","species","Entomobrya lanuginosa",9,6.76691729323308,FALSE
"103","micro_arthropodes","TP_T","species","Entomobrya multifasciata",5,8.47457627118644,FALSE
"104","micro_arthropodes","AF_T","species","Gnaphosa alacris",1,0.34965034965035,FALSE
"105","micro_arthropodes","TP_T","species","Heteromurus major",11,4.28015564202335,FALSE
"106","micro_arthropodes","TP_T","species","Hypogastrura manubrialis",3,1.82926829268293,FALSE
"107","micro_arthropodes","TP_T","species","Hypogastrura vernalis",38,23.1707317073171,FALSE
"108","micro_arthropodes","AF_T","species","Isotoma viridis",20,14.4927536231884,FALSE
"109","micro_arthropodes","TP_T","species","Isotomiella minor",21,11.3513513513514,FALSE
"110","micro_arthropodes","TP_T","species","Isotomiella paraminor",1,0.540540540540541,FALSE
"111","micro_arthropodes","MC_C","species","Isotomodes trisetosus",1,0.740740740740741,FALSE
"112","micro_arthropodes","TP_T","species","Lepidocyrtus lanuginosus",22,8.97959183673469,FALSE
"113","micro_arthropodes","AF_T","species","Megalothorax minimus",3,1.04895104895105,FALSE
"114","micro_arthropodes","AF_T","species","Microctenonyx subitaneus",1,0.980392156862745,TRUE
"115","micro_arthropodes","AF_T","species","Parisotoma notabilis",29,10.4693140794224,FALSE
"116","micro_arthropodes","AF_T","species","Pheidole pallidula",33,12.9411764705882,TRUE
"117","micro_arthropodes","AF_C","species","Proisotoma minuta",18,21.6867469879518,FALSE
"118","micro_arthropodes","AF_T","species","Protaphorura armata",67,26.2745098039216,FALSE
"119","micro_arthropodes","AF_T","species","Pseudosinella alba",24,8.66425992779783,FALSE
"120","micro_arthropodes","AF_T","species","Pseudosinella decipiens",1,0.305810397553517,FALSE
"121","micro_arthropodes","AF_T","species","Pseudosinella octopunctata",4,1.22699386503067,FALSE
"122","micro_arthropodes","AF_T","species","Pseudosinella sexoculata",6,1.99335548172757,FALSE
"123","micro_arthropodes","TP_T","species","Sminthurides signatus",1,0.540540540540541,FALSE
"124","micro_arthropodes","TP_T","species","Sminthurinus aureus",1,0.609756097560976,FALSE
"125","micro_arthropodes","TP_T","species","Sminthurinus elegans",4,2.4390243902439,FALSE
"126","micro_arthropodes","MC_C","species","Sminthurus viridis",1,0.740740740740741,FALSE
"127","micro_arthropodes","AF_T","species","Sphaeridia pumilis",6,2.0979020979021,FALSE
"128","micro_arthropodes","AF_T","species","Xenylla xavieri",54,39.4160583941606,FALSE
"129","micro_arthropodes","AF_T","species","unassigned",261,86.7109634551495,FALSE
