"","community","landuse_habitat","taxa_level","taxa_name","total_abundance","relative_abundance","assignedwithGratin"
"142","bacteria","TP_T","class","bacteriap25",849,1.29127439200596,FALSE
"143","bacteria","AF_C","class","unassigned",762,1.22661858922765,FALSE
"144","bacteria","AF_T","class","vadinHA49",13,0.0192549803747315,FALSE
"145","bacteria","AF_C","order","0319-6G20",329,0.486204501455658,FALSE
"146","bacteria","MC_C","order","0319-7L14",178,0.288175106851444,FALSE
"147","bacteria","AF_T","order","11-24",434,0.659684749730198,FALSE
"148","bacteria","AF_T","order","211ds20",42,0.0598939022303348,FALSE
"149","bacteria","TP_T","order","AT-s3-44",1,0.00171503052754339,FALSE
"150","bacteria","AF_C","order","Abditibacteriales",39,0.0533056326285144,FALSE
"151","bacteria","TP_T","order","Absconditabacteriales (SR1)",5,0.00685429147189055,FALSE
"152","bacteria","AF_C","order","Acetobacterales",836,1.34573902965133,FALSE
"153","bacteria","TP_T","order","Acidiferrobacterales",30,0.0456280703889033,FALSE
"154","bacteria","AF_C","order","Acidimicrobiales",50,0.0804867840700557,FALSE
"155","bacteria","AF_C","order","Acidobacteriales",3586,5.77251215350439,FALSE
"156","bacteria","TP_T","order","Actinomarinales",346,0.611793829016002,FALSE
"157","bacteria","AF_T","order","Aeromonadales",647,0.855254461335096,FALSE
"158","bacteria","MC_C","order","Alicyclobacillales",356,0.535386651427196,FALSE
"159","bacteria","AF_C","order","Alteromonadales",31,0.0433948794042303,FALSE
"160","bacteria","AF_T","order","Anaerolineales",115,0.174801258569062,FALSE
"161","bacteria","AF_C","order","Aneurinibacillales",2,0.002618315114224,FALSE
"162","bacteria","MC_C","order","Ardenticatenales",69,0.103768761091226,FALSE
"163","bacteria","AF_C","order","Armatimonadales",41,0.0659991629374457,FALSE
"164","bacteria","TP_T","order","Azospirillales",2094,2.98129217802329,FALSE
"165","bacteria","AF_T","order","B10-SB3A",5,0.0073565112481057,FALSE
"166","bacteria","AF_C","order","B12-WMSP1",295,0.474872026013329,FALSE
"167","bacteria","AF_T","order","B2M28",6,0.0082811162944765,FALSE
"168","bacteria","AF_T","order","BD72BR169",58,0.0850315203049406,FALSE
"169","bacteria","AF_C","order","Babeliales",332,0.53443224622517,FALSE
"170","bacteria","AF_T","order","Bacillales",4659,6.83037677759859,FALSE
"171","bacteria","AF_C","order","Bacteriovoracales",95,0.12278978388998,FALSE
"172","bacteria","TP_T","order","Bacteroidales",8,0.0159486453619346,FALSE
"173","bacteria","AF_C","order","Bacteroidetes VC2.1 Bac22",147,0.190001034019233,FALSE
"174","bacteria","AF_T","order","Bdellovibrionales",336,0.492596393490691,FALSE
"175","bacteria","AF_T","order","Beggiatoales",7,0.0108151535751808,FALSE
"176","bacteria","AF_C","order","Blastocatellales",2888,3.94735043669614,FALSE
"177","bacteria","AF_C","order","Blfdi19",118,0.184493190950453,FALSE
"178","bacteria","AF_T","order","Brevibacillales",36,0.0533214841146412,FALSE
"179","bacteria","AF_C","order","Bryobacterales",3759,5.13784289873297,FALSE
"180","bacteria","AF_C","order","Burkholderiales",6571,9.50844342830683,FALSE
"181","bacteria","AF_C","order","C0119",729,1.07720724048762,FALSE
"182","bacteria","MC_C","order","C10-SB1A",4,0.00622451837789051,FALSE
"183","bacteria","TP_T","order","CCD24",253,0.447352135089736,FALSE
"184","bacteria","AF_T","order","CCM11a",3,0.00444345700955343,FALSE
"185","bacteria","TP_T","order","CCM19a",2,0.00315149223157165,FALSE
"186","bacteria","AF_T","order","CHAB-XI-27",13,0.0250795794347449,FALSE
"187","bacteria","MC_C","order","Caedibacterales",10,0.0143605945286135,FALSE
"188","bacteria","MC_C","order","Caldalkalibacillales",3,0.00547265496734649,FALSE
"189","bacteria","MC_C","order","Caldicoprobacterales",5,0.00810543550504969,FALSE
"190","bacteria","MC_C","order","Caldilineales",262,0.394020513129004,FALSE
"191","bacteria","TP_T","order","Candidatus Abawacabacteria",5,0.00711865372020843,FALSE
"192","bacteria","AF_T","order","Candidatus Adlerbacteria",7,0.0135043889264011,FALSE
"193","bacteria","AF_T","order","Candidatus Azambacteria",3,0.00414055814723825,FALSE
"194","bacteria","AF_T","order","Candidatus Campbellbacteria",2,0.00280284769325635,FALSE
"195","bacteria","AF_T","order","Candidatus Colwellbacteria",10,0.0142604529119845,FALSE
"196","bacteria","AF_C","order","Candidatus Doudnabacteria",3,0.00410043327911649,FALSE
"197","bacteria","TP_T","order","Candidatus Jorgensenbacteria",49,0.0671720564245274,FALSE
"198","bacteria","TP_T","order","Candidatus Kaiserbacteria",13,0.0192179761992756,FALSE
"199","bacteria","TP_T","order","Candidatus Liptonbacteria",5,0.00711865372020843,FALSE
"200","bacteria","AF_C","order","Candidatus Magasanikbacteria",1,0.00156350161822417,FALSE
"201","bacteria","TP_T","order","Candidatus Nomurabacteria",4,0.00716614712100039,FALSE
"202","bacteria","AF_T","order","Candidatus Pacebacteria",3,0.00414055814723825,FALSE
"203","bacteria","TP_T","order","Candidatus Peregrinibacteria",24,0.0391178915456457,FALSE
"204","bacteria","TP_T","order","Candidatus Peribacteria",22,0.035621184890141,FALSE
"205","bacteria","AF_T","order","Candidatus Ryanbacteria",2,0.00270936627922729,FALSE
"206","bacteria","TP_T","order","Candidatus Staskawiczbacteria",3,0.00427119223212506,FALSE
"207","bacteria","AF_T","order","Candidatus Wolfebacteria",4,0.00736377025036819,FALSE
"208","bacteria","AF_C","order","Candidatus Yanofskybacteria",32,0.0446092508433936,FALSE
"209","bacteria","TP_T","order","Candidatus Zambryskibacteria",1,0.0017915367802501,FALSE
"210","bacteria","AF_C","order","Catenulisporales",147,0.236631145165964,FALSE
"211","bacteria","AF_C","order","Caulobacterales",1746,2.25674697549374,FALSE
"212","bacteria","AF_C","order","Cellvibrionales",2626,3.39416813152725,FALSE
"213","bacteria","AF_C","order","Chitinophagales",5668,7.74708527534409,FALSE
"214","bacteria","TP_T","order","Chlamydiales",52,0.0768719047971025,FALSE
"215","bacteria","AF_T","order","Chlorobiales",8,0.0154335873444584,FALSE
"216","bacteria","AF_C","order","Chloroflexales",1461,2.04515867127679,FALSE
"217","bacteria","AF_C","order","Chloroplast",4104,5.72113642066524,FALSE
"218","bacteria","AF_T","order","Christensenellales",9,0.0131725308822668,FALSE
"219","bacteria","TP_T","order","Chromatiales",8,0.0113898459523335,FALSE
"220","bacteria","AF_C","order","Chthoniobacterales",2903,3.80048438829613,FALSE
"221","bacteria","AF_T","order","Chthonomonadales",5,0.00740576168258905,FALSE
"222","bacteria","AF_T","order","Clostridia UCG-014",2,0.00292722908494819,FALSE
"223","bacteria","TP_T","order","Clostridia vadinBB60 group",11,0.0156610381844586,FALSE
"224","bacteria","AF_T","order","Clostridiales",122,0.178859404779358,FALSE
"225","bacteria","AF_T","order","Competibacterales",3,0.00427813587359535,FALSE
"226","bacteria","AF_T","order","Coriobacteriales",4,0.00528750826173166,FALSE
"227","bacteria","TP_T","order","Corynebacteriales",717,1.05994530268313,FALSE
"228","bacteria","AF_T","order","Coxiellales",57,0.109964309829266,FALSE
"229","bacteria","AF_T","order","Cyanobacteriales",1652,2.85704403168344,FALSE
"230","bacteria","TP_T","order","Cytophagales",4479,6.14007430051956,FALSE
"231","bacteria","AF_T","order","DS-100",68,0.103360744197358,FALSE
"232","bacteria","MC_C","order","DTU014",2,0.00324217420201987,FALSE
"233","bacteria","AF_C","order","Defluviicoccales",21,0.0293965312093173,FALSE
"234","bacteria","MC_C","order","Deinococcales",12,0.0189672341030869,FALSE
"235","bacteria","TP_T","order","Desulfitobacteriales",3,0.0053746103407503,FALSE
"236","bacteria","TP_T","order","Desulfobaccales",2,0.00401421030447785,FALSE
"237","bacteria","TP_T","order","Desulfobacterales",1,0.00171503052754339,FALSE
"238","bacteria","AF_C","order","Desulfotomaculales",2,0.00295565046477604,FALSE
"239","bacteria","TP_T","order","Diplorickettsiales",659,1.0670164019365,FALSE
"240","bacteria","TP_T","order","Dongiales",495,0.704746718300635,FALSE
"241","bacteria","AF_T","order","EC3",21,0.0405131667792032,FALSE
"242","bacteria","TP_T","order","EV818SWSAP88",12,0.0194297372128042,FALSE
"243","bacteria","TP_T","order","Ectothiorhodospirales",42,0.0731847566606841,FALSE
"244","bacteria","AF_C","order","Elev-1554",5,0.00738912616194009,FALSE
"245","bacteria","AF_T","order","Elev-16S-1166",38,0.054189721065541,FALSE
"246","bacteria","AF_T","order","Elsterales",1069,2.06231310890325,FALSE
"247","bacteria","TP_T","order","Enterobacterales",721,1.44712281476427,FALSE
"248","bacteria","TP_T","order","Entomoplasmatales",619,0.915071328257817,FALSE
"249","bacteria","TP_T","order","Entotheonellales",819,1.24564632161706,FALSE
"250","bacteria","AF_C","order","Erysipelotrichales",11,0.0173214707503346,FALSE
"251","bacteria","AF_T","order","Eubacteriales",50,0.0700711923314087,FALSE
"252","bacteria","AF_T","order","Euzebyales",21,0.0324454607255423,FALSE
"253","bacteria","AF_C","order","Exiguobacterales",18,0.0268060581691462,FALSE
"254","bacteria","MC_C","order","F9P41300-M23",2,0.00313268486756575,FALSE
"255","bacteria","TP_T","order","FFCH16767",27,0.0384407300891255,FALSE
"256","bacteria","AF_T","order","Ferrovibrionales",15,0.0213906793679767,FALSE
"257","bacteria","AF_T","order","Fibrobacterales",273,0.399566770095428,FALSE
"258","bacteria","AF_T","order","Fimbriimonadales",110,0.162926757016959,FALSE
"259","bacteria","TP_T","order","Flavobacteriales",6203,11.1129026478914,FALSE
"260","bacteria","MC_C","order","Francisellales",1,0.00158060284192391,FALSE
"261","bacteria","AF_C","order","Frankiales",1266,2.03792537265381,FALSE
"262","bacteria","TP_T","order","Fusobacteriales",10,0.0199358067024182,FALSE
"263","bacteria","AF_T","order","GB102",2,0.00292722908494819,FALSE
"264","bacteria","TP_T","order","GIF9",3,0.00485743430320105,FALSE
"265","bacteria","AF_C","order","GW2011-GWA2-46-7",18,0.0268060581691462,FALSE
"266","bacteria","AF_T","order","Gaiellales",1647,3.17738979454037,FALSE
"267","bacteria","AF_T","order","Gammaproteobacteria Incertae Sedis",1507,2.20566711550846,FALSE
"268","bacteria","AF_C","order","Gemmatales",64,0.103023083609671,FALSE
"269","bacteria","AF_C","order","Gemmatimonadales",3510,4.7975069365663,FALSE
"270","bacteria","TP_T","order","Geobacterales",84,0.136008160489629,FALSE
"271","bacteria","AF_C","order","Glycomycetales",21,0.0271430048598904,FALSE
"272","bacteria","AF_C","order","HOC36",10,0.013998348194913,FALSE
"273","bacteria","MC_C","order","Halanaerobiales",2,0.00323792254889263,FALSE
"274","bacteria","AF_T","order","Haliangiales",1193,1.64483661932993,FALSE
"275","bacteria","MC_C","order","Haloplasmatales",3,0.00451168526483593,FALSE
"276","bacteria","MC_C","order","HglApr721",3,0.00478331579450875,FALSE
"277","bacteria","TP_T","order","Holosporales",74,0.109394633749723,FALSE
"278","bacteria","TP_T","order","Hydrogenedentiales",7,0.0103481410303792,FALSE
"279","bacteria","AF_T","order","IMCC26256",379,0.513424909913571,FALSE
"280","bacteria","AF_C","order","Immundisolibacterales",1,0.00147782523238802,FALSE
"281","bacteria","TP_T","order","Isosphaerales",46,0.0680020696282061,FALSE
"282","bacteria","AF_T","order","Izemoplasmatales",2,0.00276037209815883,FALSE
"283","bacteria","TP_T","order","JG36-TzT-191",1,0.00206726893101524,FALSE
"284","bacteria","AF_C","order","JTB23",3,0.00469050485467252,FALSE
"285","bacteria","AF_C","order","KF-JG30-C25",24,0.0386336563536267,FALSE
"286","bacteria","TP_T","order","KI89A clade",4,0.00569492297616675,FALSE
"287","bacteria","AF_C","order","Kallotenuales",467,0.73015525571069,FALSE
"288","bacteria","AF_C","order","Kapabacteriales",294,0.401842461353416,FALSE
"289","bacteria","TP_T","order","Kiloniellales",15,0.0213559611606253,FALSE
"290","bacteria","AF_T","order","Kineosporiales",333,0.488198211405952,FALSE
"291","bacteria","AF_T","order","Kryptoniales",1,0.00146606069491277,FALSE
"292","bacteria","AF_C","order","Ktedonobacterales",308,0.495798589871543,FALSE
"293","bacteria","AF_T","order","LD1-PA32",13,0.0182185100061663,FALSE
"294","bacteria","MC_C","order","Lachnospirales",15,0.0273632748367325,FALSE
"295","bacteria","AF_T","order","Lactobacillales",626,0.877291327989237,FALSE
"296","bacteria","TP_T","order","Legionellales",163,0.26392059714059,FALSE
"297","bacteria","AF_T","order","Leptolyngbyales",3,0.00518833661927986,FALSE
"298","bacteria","TP_T","order","Leptospirales",6,0.00977947288641142,FALSE
"299","bacteria","MC_C","order","Limnochordales",34,0.0630073014343427,FALSE
"300","bacteria","AF_T","order","Lineage IV",12,0.0175927283389532,FALSE
"301","bacteria","AF_C","order","Longimicrobiales",246,0.355969728102797,FALSE
"302","bacteria","MC_C","order","MBA03",1,0.00150389508827864,FALSE
"303","bacteria","MC_C","order","MBMPE27",2,0.00300779017655728,FALSE
"304","bacteria","AF_C","order","MSB-4B10",99,0.14325611009015,FALSE
"305","bacteria","AF_C","order","MSBL9",1,0.0013998348194913,FALSE
"306","bacteria","AF_T","order","MVP-88",22,0.0334402407697335,FALSE
"307","bacteria","AF_C","order","Magnetococcales",2,0.00314935831824266,FALSE
"308","bacteria","AF_T","order","Methylacidiphilales",33,0.0488780271050878,FALSE
"309","bacteria","TP_T","order","Methylococcales",36,0.0636548492617806,FALSE
"310","bacteria","AF_C","order","Micavibrionales",80,0.125080129457934,FALSE
"311","bacteria","AF_C","order","Micrococcales",3904,6.14754743720967,FALSE
"312","bacteria","AF_C","order","Micromonosporales",2547,3.79305723093419,FALSE
"313","bacteria","AF_T","order","Micropepsales",912,1.33481646273637,FALSE
"314","bacteria","TP_T","order","Microtrichales",1401,2.16567992456447,FALSE
"315","bacteria","MC_C","order","Monoglobales",2,0.00395640046685526,FALSE
"316","bacteria","TP_T","order","Mycoplasmatales",11,0.0188653358029773,FALSE
"317","bacteria","AF_C","order","Myxococcales",1441,2.12954615987113,FALSE
"318","bacteria","AF_C","order","Nannocystales",252,0.396819148098575,FALSE
"319","bacteria","MC_C","order","Nitrosococcales",41,0.0759793929061191,FALSE
"320","bacteria","AF_T","order","Nitrospirales",647,0.983447080818982,FALSE
"321","bacteria","AF_T","order","Obscuribacterales",72,0.106642968229282,FALSE
"322","bacteria","AF_C","order","Oceanospirillales",315,0.492503009740615,FALSE
"323","bacteria","AF_C","order","Oligoflexales",276,0.386354410179599,FALSE
"324","bacteria","AF_C","order","Omnitrophales",7,0.0097988437364391,FALSE
"325","bacteria","AF_C","order","Opitutales",839,1.31177785769008,FALSE
"326","bacteria","AF_T","order","Orbales",3,0.00441390674886342,FALSE
"327","bacteria","AF_T","order","Oscillospirales",2,0.00280284769325635,FALSE
"328","bacteria","AF_C","order","Oxyphotobacteria Incertae Sedis",80,0.111523127108484,FALSE
"329","bacteria","MC_C","order","PAUC26f",4,0.00647584509778526,FALSE
"330","bacteria","AF_T","order","PB19",10,0.0135468313961364,FALSE
"331","bacteria","TP_T","order","PLTA13",305,0.539298028467863,FALSE
"332","bacteria","AF_C","order","Paenibacillales",582,0.859992611747322,FALSE
"333","bacteria","AF_C","order","Paracaedibacterales",188,0.262079348704938,FALSE
"334","bacteria","AF_T","order","Parvibaculales",9,0.0173627857625157,FALSE
"335","bacteria","TP_T","order","Pasteurellales",1,0.00206726893101524,FALSE
"336","bacteria","TP_T","order","PeM15",9,0.0180639463701503,FALSE
"337","bacteria","AF_T","order","Pedosphaerales",1980,2.90280017592728,FALSE
"338","bacteria","AF_T","order","Peptococcales",2,0.00270936627922729,FALSE
"339","bacteria","TP_T","order","Peptostreptococcales-Tissierellales",62,0.109627795950844,FALSE
"340","bacteria","TP_T","order","Phormidesmiales",24,0.0496144543443657,FALSE
"341","bacteria","AF_T","order","Phycisphaerales",33,0.0462469869387298,FALSE
"342","bacteria","AF_T","order","Pirellulales",45,0.0684004924835459,FALSE
"343","bacteria","TP_T","order","Piscirickettsiales",16,0.0321136824358228,FALSE
"344","bacteria","TP_T","order","Pla1 lineage",1,0.0017915367802501,FALSE
"345","bacteria","AF_C","order","Planctomycetales",27,0.0369038995120484,FALSE
"346","bacteria","AF_C","order","Polyangiales",2656,3.71796128056889,FALSE
"347","bacteria","MC_C","order","Propionibacteriales",1229,1.98970340629452,FALSE
"348","bacteria","AF_T","order","Pseudomonadales",7276,9.61797752808989,FALSE
"349","bacteria","AF_T","order","Pseudonocardiales",835,1.22853737843365,FALSE
"350","bacteria","TP_T","order","Puniceispirillales",9,0.012337724649403,FALSE
"351","bacteria","AF_T","order","Pyrinomonadales",3445,4.91272602817866,FALSE
"352","bacteria","AF_T","order","R7C24",178,0.249453444699815,FALSE
