"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"67-14::Cluster_25","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Gemmatimonas::Cluster_870","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Sandaracinaceae::Cluster_647","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Candidatus Paracaedibacter::Cluster_649","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Paracaedibacter","unassigned","bacteria"
"Jatrophihabitans::Cluster_1668","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","unassigned","bacteria"
"BIrii41::Cluster_2231","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Ellin517::Cluster_1950","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","unassigned","bacteria"
"Puia::Cluster_903","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","unassigned","bacteria"
"Segetibacter::Cluster_958","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","unassigned","bacteria"
"Cyanobacteriales::Cluster_2233","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","unassigned","unassigned","unassigned","bacteria"
"Ellin516::Cluster_2303","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","unassigned","bacteria"
"Conexibacter::Cluster_697","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","unassigned","bacteria"
"Sandaracinaceae::Cluster_930","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Myxococcaceae::Cluster_1703","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","unassigned","unassigned","bacteria"
"C0119::Cluster_990","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Blastocatellaceae::Cluster_2004","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","unassigned","unassigned","bacteria"
"Chitinophaga filiformis::Cluster_2356","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","Chitinophaga filiformis","bacteria"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_2033","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","unassigned","bacteria"
"Oxalophagus::Cluster_1062","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Oxalophagus","unassigned","bacteria"
"Occallatibacter::Cluster_1069","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter","unassigned","bacteria"
"Chitinophagaceae::Cluster_5981","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Haliangium::Cluster_1067","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Oxalophagus oxalicus::Cluster_1136","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Oxalophagus","Oxalophagus oxalicus","bacteria"
"Noviherbaspirillum::Cluster_589","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","unassigned","bacteria"
"Candidatus Solibacter::Cluster_627","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Streptomyces::Cluster_1296","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Candidatus Solibacter::Cluster_631","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Acidothermus::Cluster_683","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","unassigned","bacteria"
"possible genus 04::Cluster_699","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 04","unassigned","bacteria"
"67-14::Cluster_921","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_1430","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_1454","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_811","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Uliginosibacterium::Cluster_809","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","unassigned","bacteria"
"Devosia::Cluster_817","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","unassigned","bacteria"
"Flavobacterium::Cluster_202","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"Aquabacterium::Cluster_3250","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","unassigned","bacteria"
"Opitutus::Cluster_223","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","unassigned","bacteria"
"Microscillaceae::Cluster_5938","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_287","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_851","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Aridibacter::Cluster_858","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","unassigned","bacteria"
"Flavisolibacter::Cluster_874","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","unassigned","bacteria"
"Microscillaceae::Cluster_408","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Crossiella::Cluster_462","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","unassigned","bacteria"
"Devosia::Cluster_3710","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","unassigned","bacteria"
"Sphingomonas::Cluster_526","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Flavobacterium aquicola::Cluster_1719","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium aquicola","bacteria"
"Gemmatimonas::Cluster_556","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Dyadobacter::Cluster_1992","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","unassigned","bacteria"
"Herpetosiphon::Cluster_1870","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon","unassigned","bacteria"
"Cellulomonas pakistanensis::Cluster_1882","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas pakistanensis","bacteria"
"Sandaracinaceae::Cluster_5337","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Flavisolibacter ginsengisoli::Cluster_1235","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter ginsengisoli","bacteria"
"Candidatus Koribacter::Cluster_1283","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","unassigned","bacteria"
"Aetherobacter rufus::Cluster_1282","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter","Aetherobacter rufus","bacteria"
"Chitinophagaceae::Cluster_1191","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Archangium::Cluster_1683","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Archangium","unassigned","bacteria"
"BIrii41::Cluster_2096","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Aurantisolimonas::Cluster_2311","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas","unassigned","bacteria"
"Devosia::Cluster_78","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","unassigned","bacteria"
"Alphaproteobacteria::Cluster_170","Bacteria","Proteobacteria","Alphaproteobacteria","unassigned","unassigned","unassigned","unassigned","bacteria"
"Geodermatophilus daqingensis::Cluster_225","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus","Geodermatophilus daqingensis","bacteria"
"BIrii41::Cluster_611","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_629","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Candidatus Solibacter::Cluster_722","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Candidatus Koribacter::Cluster_494","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","unassigned","bacteria"
"Microscillaceae::Cluster_832","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"BIrii41::Cluster_889","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_1266","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Acidobacteriaceae (Subgroup 1)::Cluster_1443","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","unassigned","unassigned","bacteria"
"Thermomonosporaceae::Cluster_1634","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","unassigned","unassigned","bacteria"
"Ellin517::Cluster_675","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","unassigned","bacteria"
"Acidobacteriaceae (Subgroup 1)::Cluster_738","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_843","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Mitochondria::Cluster_326","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","unassigned","unassigned","bacteria"
"Tahibacter::Cluster_331","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter","unassigned","bacteria"
"Myxococcaceae::Cluster_1984","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","unassigned","unassigned","bacteria"
"Vermiphilaceae::Cluster_2371","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","unassigned","unassigned","bacteria"
"Microvirga::Cluster_983","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","unassigned","bacteria"
"Massilia::Cluster_458","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unassigned","bacteria"
"Roseiflexaceae::Cluster_6048","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","unassigned","unassigned","bacteria"
"Mycobacterium::Cluster_1300","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","unassigned","bacteria"
"Elsterales::Cluster_1313","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","unassigned","unassigned","unassigned","bacteria"
"Chitinophaga::Cluster_1268","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","unassigned","bacteria"
"UBA12409::Cluster_1262","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409","unassigned","unassigned","bacteria"
"type III::Cluster_1273","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III","unassigned","unassigned","bacteria"
"WPS-2::Cluster_1113","Bacteria","WPS-2","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_1156","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Gaiellales::Cluster_1154","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_1369","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Elsterales::Cluster_1179","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","unassigned","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_1460","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Actinoplanes::Cluster_1456","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","unassigned","bacteria"
"bacterium Ellin7530::Cluster_1208","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","bacterium Ellin7530","bacteria"
"Candidatus Solibacter::Cluster_3073","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Mizugakiibacter::Cluster_3205","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Mizugakiibacter","unassigned","bacteria"
"Phenylobacterium::Cluster_1641","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","unassigned","bacteria"
"Acidobacteriales::Cluster_3308","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"ADurb.Bin063-1::Cluster_1673","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","unassigned","bacteria"
"Arthrobacter::Cluster_3406","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","unassigned","bacteria"
"Elsterales::Cluster_2605","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","unassigned","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_2590","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Acidothermus::Cluster_4101","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","unassigned","bacteria"
"Conexibacter::Cluster_2611","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","unassigned","bacteria"
"B12-WMSP1::Cluster_2129","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","unassigned","unassigned","unassigned","bacteria"
"Mucilaginibacter::Cluster_4122","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","unassigned","bacteria"
"Streptomyces::Cluster_1967","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Acidipila::Cluster_1823","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidipila","unassigned","bacteria"
"Catenulispora acidiphila::Cluster_2658","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora","Catenulispora acidiphila","bacteria"
"JG30-KF-CM45::Cluster_2182","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_2016","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Dokdonella soli::Cluster_2938","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","Dokdonella soli","bacteria"
"TK10::Cluster_2709","Bacteria","Chloroflexi","TK10","unassigned","unassigned","unassigned","unassigned","bacteria"
"Sphingobacteriaceae str. Ellin160::Cluster_1862","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Sphingobacteriaceae str. Ellin160","bacteria"
"Massilia::Cluster_2195","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unassigned","bacteria"
"Candidatus Koribacter::Cluster_2232","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","unassigned","bacteria"
"BIrii41::Cluster_2869","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Mucilaginibacter::Cluster_1891","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","unassigned","bacteria"
"Mizugakiibacter::Cluster_2061","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Mizugakiibacter","unassigned","bacteria"
"Haliangium::Cluster_4223","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Comamonadaceae::Cluster_2051","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_2057","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_2397","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Musa ABB Group::Cluster_2246","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","Musa ABB Group","bacteria"
"Massilia::Cluster_6678","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unassigned","bacteria"
"Tumebacillus::Cluster_2281","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","unassigned","bacteria"
"Diplorickettsiaceae::Cluster_2455","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","unassigned","unassigned","bacteria"
"Aetherobacter rufus::Cluster_4304","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter","Aetherobacter rufus","bacteria"
"JG30-KF-AS9::Cluster_2486","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","unassigned","unassigned","bacteria"
"Edaphobaculum::Cluster_4334","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","unassigned","bacteria"
"Kutzneria::Cluster_6988","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kutzneria","unassigned","bacteria"
"Mucilaginibacter::Cluster_4025","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","unassigned","bacteria"
"TRA3-20::Cluster_238","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","unassigned","unassigned","bacteria"
"Mesorhizobium::Cluster_71","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","unassigned","bacteria"
"Pedobacter::Cluster_99","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","unassigned","bacteria"
"Caulobacteraceae::Cluster_143","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unassigned","unassigned","bacteria"
"Methylophilaceae::Cluster_263","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","unassigned","unassigned","bacteria"
"JG30-KF-AS9::Cluster_7506","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_167","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_427","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","unassigned","bacteria"
"Pelomonas::Cluster_6332","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","unassigned","bacteria"
"Ellin6067::Cluster_6315","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","unassigned","bacteria"
"bacterium Ellin5129::Cluster_4511","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","bacterium Ellin5129","bacteria"
"Rhodanobacter::Cluster_440","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","unassigned","bacteria"
"Acidobacteriales::Cluster_481","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Acidicaldus::Cluster_493","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidicaldus","unassigned","bacteria"
"WPS-2::Cluster_4594","Bacteria","WPS-2","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"Dokdonella::Cluster_574","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","unassigned","bacteria"
"Acetobacteraceae::Cluster_676","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","unassigned","unassigned","bacteria"
"Microscillaceae::Cluster_4630","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Chitinophaga::Cluster_657","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","unassigned","bacteria"
"Gaiellales::Cluster_632","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Elsterales::Cluster_637","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","unassigned","unassigned","unassigned","bacteria"
"RCP2-54::Cluster_758","Bacteria","RCP2-54","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"Micropepsaceae::Cluster_977","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_761","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Mesorhizobium::Cluster_725","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","unassigned","bacteria"
"Acidothermus::Cluster_5051","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","unassigned","bacteria"
"Gemmatimonas::Cluster_846","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Acidobacteriales::Cluster_849","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Burkholderia-Caballeronia-Paraburkholderia::Cluster_5086","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","unassigned","bacteria"
"Bryobacter::Cluster_909","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"67-14::Cluster_1544","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"RCP2-54::Cluster_80","Bacteria","RCP2-54","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"Bacillus::Cluster_109","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","unassigned","bacteria"
"Pseudonocardia::Cluster_112","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","unassigned","bacteria"
"Methyloligellaceae::Cluster_134","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","unassigned","unassigned","bacteria"
"Hyphomicrobium::Cluster_152","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","unassigned","bacteria"
"Haliangium::Cluster_166","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Haliangium::Cluster_1675","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Microscillaceae::Cluster_200","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Reyranella::Cluster_208","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","unassigned","bacteria"
"Steroidobacteraceae::Cluster_211","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","unassigned","unassigned","bacteria"
"Pedosphaeraceae::Cluster_1726","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Ilumatobacter::Cluster_273","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","unassigned","bacteria"
"Reyranella soli::Cluster_311","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Reyranella soli","bacteria"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_313","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","unassigned","bacteria"
"Chitinophagaceae::Cluster_357","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Gaiella::Cluster_369","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","unassigned","bacteria"
"Sphingomonas::Cluster_393","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"MB-A2-108::Cluster_404","Bacteria","Actinobacteriota","MB-A2-108","unassigned","unassigned","unassigned","unassigned","bacteria"
