"","code_uhbr","name","abundance","date","method","community"
"39","TP_T_B2_R1","Ametastegia glabrata",1,"04/2023","pan_trap","macrofauna_aerial"
"40","AF_T_B2_R3","Ametastegia glabrata",1,"04/2023","pan_trap","macrofauna_aerial"
"41","AF_T_B3_R3","Ametastegia glabrata",1,"04/2023","pan_trap","macrofauna_aerial"
"42","AF_C_B2_R2","Ametastegia glabrata",1,"04/2023","pan_trap","macrofauna_aerial"
"43","AF_C_B3_R2","Ametastegia glabrata",2,"04/2023","pan_trap","macrofauna_aerial"
"44","AF_C_B3_R3","Ametastegia glabrata",1,"04/2023","pan_trap","macrofauna_aerial"
"45","AF_C_B3_R5","Ametastegia glabrata",1,"04/2023","pan_trap","macrofauna_aerial"
"46","TP_T_B2_R1","Anacharitinae",2,"04/2023","pan_trap","macrofauna_aerial"
"47","TP_T_B1_R1","Ancistrocerus",1,"03/2023","pan_trap","macrofauna_aerial"
"48","AF_T_B2_R5","Ancistrocerus",1,"04/2023","pan_trap","macrofauna_aerial"
"49","TP_T_B3_R1","Andrena",3,"04/2023","pan_trap","macrofauna_aerial"
"50","MC_C_B1_R1","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"51","MC_C_B1_R2","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"52","MC_C_B1_R5","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"53","MC_C_B2_R1","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"54","MC_C_B2_R2","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"55","MC_C_B2_R3","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"56","MC_C_B3_R1","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"57","MC_C_B3_R2","Andrenidae",5,"03/2023","pan_trap","macrofauna_aerial"
"58","MC_C_B3_R3","Andrenidae",5,"03/2023","pan_trap","macrofauna_aerial"
"59","MC_C_B3_R4","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"60","MC_C_B3_R5","Andrenidae",5,"03/2023","pan_trap","macrofauna_aerial"
"61","TP_T_B2_R2","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"62","TP_T_B2_R3","Andrenidae",3,"03/2023","pan_trap","macrofauna_aerial"
"63","TP_T_B2_R4","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"64","TP_T_B2_R5","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"65","TP_T_B3_R1","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"66","TP_T_B3_R3","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"67","TP_T_B3_R4","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"68","TP_T_B3_R5","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"69","AF_T_B1_R1","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"70","AF_T_B1_R3","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"71","AF_T_B2_R2","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"72","AF_T_B2_R3","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"73","AF_T_B3_R1","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"74","AF_T_B3_R2","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"75","AF_T_B3_R4","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"76","AF_T_B3_R5","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"77","AF_C_B1_R1","Andrenidae",3,"03/2023","pan_trap","macrofauna_aerial"
"78","AF_C_B1_R3","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"79","AF_C_B1_R4","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"80","AF_C_B2_R1","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"81","AF_C_B2_R4","Andrenidae",2,"03/2023","pan_trap","macrofauna_aerial"
"82","AF_C_B3_R1","Andrenidae",1,"03/2023","pan_trap","macrofauna_aerial"
"83","MC_C_B1_R1","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"84","MC_C_B1_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"85","MC_C_B1_R4","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"86","MC_C_B1_R5","Andrenidae",3,"04/2023","pan_trap","macrofauna_aerial"
"87","MC_C_B2_R1","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"88","MC_C_B2_R4","Andrenidae",3,"04/2023","pan_trap","macrofauna_aerial"
"89","MC_C_B2_R5","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"90","MC_C_B3_R3","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"91","MC_C_B3_R4","Andrenidae",3,"04/2023","pan_trap","macrofauna_aerial"
"92","TP_T_B1_R1","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"93","TP_T_B1_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"94","TP_T_B1_R3","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"95","TP_T_B1_R4","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"96","TP_T_B1_R5","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"97","TP_T_B2_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"98","TP_T_B2_R4","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"99","TP_T_B3_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"100","AF_T_B2_R5","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"101","TP_T_B3_R4","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"102","TP_T_B3_R5","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"103","AF_T_B1_R1","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"104","AF_T_B1_R4","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"105","AF_T_B2_R1","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"106","AF_T_B2_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"107","AF_T_B3_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"108","AF_T_B3_R3","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"109","AF_T_B3_R4","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"110","AF_T_B3_R5","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"111","AF_C_B1_R2","Andrenidae",1,"04/2023","pan_trap","macrofauna_aerial"
"112","AF_C_B3_R5","Andrenidae",2,"04/2023","pan_trap","macrofauna_aerial"
"113","MC_C_B2_R1","Anogcodes",1,"04/2023","pan_trap","macrofauna_aerial"
"114","TP_T_B2_R1","Anogcodes",1,"04/2023","pan_trap","macrofauna_aerial"
"115","TP_T_B2_R5","Anogcodes",1,"04/2023","pan_trap","macrofauna_aerial"
"116","TP_T_B3_R3","Anogcodes",1,"04/2023","pan_trap","macrofauna_aerial"
"117","AF_T_B2_R1","Anogcodes",2,"04/2023","pan_trap","macrofauna_aerial"
"118","AF_C_B2_R2","Anogcodes",1,"04/2023","pan_trap","macrofauna_aerial"
"119","AF_C_B2_R1","Anogcodes",2,"04/2023","pan_trap","macrofauna_aerial"
"120","AF_C_B2_R5","Anogcodes",1,"04/2023","pan_trap","macrofauna_aerial"
"121","TP_T_B1_R3","Anthaxia",1,"04/2023","pan_trap","macrofauna_aerial"
"122","MC_C_B3_R2","Anthaxia",1,"04/2023","pan_trap","macrofauna_aerial"
"123","MC_C_B3_R3","Anthaxia",1,"04/2023","pan_trap","macrofauna_aerial"
"124","TP_T_B3_R1","Anthaxia",1,"04/2023","pan_trap","macrofauna_aerial"
"125","MC_C_B1_R1","Anthaxia cyanescens",1,"04/2023","pan_trap","macrofauna_aerial"
"126","MC_C_B1_R2","Anthaxia cyanescens",1,"04/2023","pan_trap","macrofauna_aerial"
"127","MC_C_B3_R1","Anthaxia hungarica",1,"04/2023","pan_trap","macrofauna_aerial"
"128","AF_C_B3_R1","Anthaxia manca",1,"04/2023","pan_trap","macrofauna_aerial"
"129","MC_C_B3_R1","Anthaxia nigritula",1,"04/2023","pan_trap","macrofauna_aerial"
"130","MC_C_B3_R3","Anthaxia nigritula",1,"04/2023","pan_trap","macrofauna_aerial"
"131","TP_T_B3_R1","Anthaxia nigritula",1,"04/2023","pan_trap","macrofauna_aerial"
"132","AF_C_B2_R5","Anthomalachius spinosus",1,"04/2023","pan_trap","macrofauna_aerial"
"133","MC_C_B1_R1","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"134","MC_C_B1_R4","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"135","MC_C_B1_R5","Anthophila",4,"03/2023","pan_trap","macrofauna_aerial"
"136","TP_T_B1_R3","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"137","TP_T_B2_R5","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"138","AF_T_B1_R4","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"139","AF_C_B1_R4","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"140","AF_C_B2_R5","Anthophila",1,"03/2023","pan_trap","macrofauna_aerial"
"141","MC_C_B1_R1","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"142","MC_C_B2_R1","Anthophila",3,"04/2023","pan_trap","macrofauna_aerial"
"143","MC_C_B2_R3","Anthophila",2,"04/2023","pan_trap","macrofauna_aerial"
"144","MC_C_B3_R4","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"145","TP_T_B2_R1","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"146","TP_T_B2_R3","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"147","TP_T_B3_R2","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"148","AF_T_B1_R1","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"149","AF_T_B2_R1","Anthophila",2,"04/2023","pan_trap","macrofauna_aerial"
"150","AF_T_B2_R5","Anthophila",1,"04/2023","pan_trap","macrofauna_aerial"
"151","AF_C_B2_R1","Anthophila",2,"04/2023","pan_trap","macrofauna_aerial"
"152","AF_C_B3_R1","Anthophila",2,"04/2023","pan_trap","macrofauna_aerial"
"153","MC_C_B1_R4","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"154","MC_C_B3_R1","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"155","TP_T_B2_R2","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"156","TP_T_B2_R3","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"157","TP_T_B3_R5","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"158","AF_T_B1_R2","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"159","AF_T_B1_R3","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"160","AF_T_B3_R1","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"161","AF_C_B1_R1","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"162","AF_C_B2_R1","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"163","AF_C_B2_R3","Anthrenus",1,"04/2023","pan_trap","macrofauna_aerial"
"164","AF_T_B1_R5","Aphanogmus",1,"04/2023","pan_trap","macrofauna_aerial"
"165","AF_C_B1_R1","Aphanogmus",1,"04/2023","pan_trap","macrofauna_aerial"
"166","TP_T_B3_R4","Aphelinus",1,"04/2023","pan_trap","macrofauna_aerial"
"167","TP_T_B3_R5","Aphelinus",1,"04/2023","pan_trap","macrofauna_aerial"
"168","MC_C_B1_R1","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"169","MC_C_B1_R2","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"170","TP_T_B3_R1","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"171","MC_C_B1_R5","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"172","MC_C_B2_R1","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"173","MC_C_B2_R2","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"174","MC_C_B2_R3","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"175","MC_C_B2_R4","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"176","MC_C_B2_R5","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"177","MC_C_B3_R1","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"178","MC_C_B3_R3","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"179","TP_T_B1_R1","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"180","TP_T_B1_R2","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"181","TP_T_B1_R3","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"182","TP_T_B1_R4","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"183","TP_T_B2_R2","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"184","TP_T_B2_R3","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"185","TP_T_B2_R4","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"186","TP_T_B2_R5","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"187","TP_T_B3_R2","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"188","TP_T_B3_R3","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"189","TP_T_B3_R5","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"190","AF_T_B1_R1","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"191","AF_T_B1_R2","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"192","AF_T_B1_R3","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"193","AF_T_B2_R1","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"194","AF_T_B2_R2","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"195","AF_T_B2_R3","Aphididae",5,"03/2023","pan_trap","macrofauna_aerial"
"196","AF_T_B2_R5","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"197","AF_T_B3_R1","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"198","AF_T_B3_R3","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"199","AF_T_B3_R4","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"200","AF_T_B3_R5","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"201","AF_C_B1_R2","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"202","AF_C_B1_R3","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"203","AF_C_B1_R4","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"204","AF_C_B1_R5","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"205","AF_C_B2_R1","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"206","AF_C_B2_R3","Aphididae",2,"03/2023","pan_trap","macrofauna_aerial"
"207","AF_C_B2_R4","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"208","AF_C_B3_R2","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"209","AF_C_B3_R3","Aphididae",3,"03/2023","pan_trap","macrofauna_aerial"
"210","AF_C_B3_R4","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"211","AF_C_B3_R5","Aphididae",1,"03/2023","pan_trap","macrofauna_aerial"
"212","MC_C_B1_R1","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"213","MC_C_B1_R2","Aphididae",3,"04/2023","pan_trap","macrofauna_aerial"
"214","MC_C_B1_R3","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"215","MC_C_B1_R4","Aphididae",5,"04/2023","pan_trap","macrofauna_aerial"
"216","MC_C_B1_R5","Aphididae",1,"04/2023","pan_trap","macrofauna_aerial"
"217","MC_C_B2_R1","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"218","MC_C_B2_R2","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"219","MC_C_B2_R3","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"220","MC_C_B2_R4","Aphididae",1,"04/2023","pan_trap","macrofauna_aerial"
"221","MC_C_B2_R5","Aphididae",10,"04/2023","pan_trap","macrofauna_aerial"
"222","MC_C_B3_R1","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"223","MC_C_B3_R2","Aphididae",7,"04/2023","pan_trap","macrofauna_aerial"
"224","MC_C_B3_R3","Aphididae",5,"04/2023","pan_trap","macrofauna_aerial"
"225","MC_C_B3_R4","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"226","MC_C_B3_R5","Aphididae",7,"04/2023","pan_trap","macrofauna_aerial"
"227","TP_T_B1_R1","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"228","TP_T_B1_R2","Aphididae",2,"04/2023","pan_trap","macrofauna_aerial"
"229","TP_T_B3_R3","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"230","TP_T_B1_R3","Aphididae",3,"04/2023","pan_trap","macrofauna_aerial"
"231","TP_T_B1_R4","Aphididae",11,"04/2023","pan_trap","macrofauna_aerial"
"232","TP_T_B1_R5","Aphididae",2,"04/2023","pan_trap","macrofauna_aerial"
"233","TP_T_B2_R1","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"234","TP_T_B2_R2","Aphididae",10,"04/2023","pan_trap","macrofauna_aerial"
"235","TP_T_B2_R3","Aphididae",10,"04/2023","pan_trap","macrofauna_aerial"
"236","TP_T_B2_R4","Aphididae",12,"04/2023","pan_trap","macrofauna_aerial"
"237","TP_T_B2_R5","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"238","TP_T_B3_R1","Aphididae",20,"04/2023","pan_trap","macrofauna_aerial"
"239","TP_T_B3_R2","Aphididae",11,"04/2023","pan_trap","macrofauna_aerial"
"240","TP_T_B3_R4","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"241","TP_T_B3_R5","Aphididae",12,"04/2023","pan_trap","macrofauna_aerial"
"242","AF_T_B1_R1","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"243","AF_T_B1_R2","Aphididae",3,"04/2023","pan_trap","macrofauna_aerial"
"244","AF_T_B1_R3","Aphididae",3,"04/2023","pan_trap","macrofauna_aerial"
"245","AF_T_B1_R4","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"246","AF_T_B1_R5","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"247","AF_T_B2_R1","Aphididae",9,"04/2023","pan_trap","macrofauna_aerial"
"248","AF_T_B2_R2","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"249","AF_T_B2_R3","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"250","AF_C_B2_R1","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"251","AF_T_B2_R5","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"252","AF_T_B3_R1","Aphididae",10,"04/2023","pan_trap","macrofauna_aerial"
"253","AF_T_B3_R2","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"254","AF_T_B3_R3","Aphididae",11,"04/2023","pan_trap","macrofauna_aerial"
"255","AF_T_B3_R4","Aphididae",9,"04/2023","pan_trap","macrofauna_aerial"
"256","AF_T_B3_R5","Aphididae",8,"04/2023","pan_trap","macrofauna_aerial"
"257","AF_C_B1_R1","Aphididae",5,"04/2023","pan_trap","macrofauna_aerial"
"258","AF_C_B1_R2","Aphididae",9,"04/2023","pan_trap","macrofauna_aerial"
"259","AF_C_B1_R3","Aphididae",9,"04/2023","pan_trap","macrofauna_aerial"
"260","AF_C_B1_R4","Aphididae",10,"04/2023","pan_trap","macrofauna_aerial"
"261","AF_C_B1_R5","Aphididae",2,"04/2023","pan_trap","macrofauna_aerial"
"262","AF_C_B2_R2","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"263","AF_C_B2_R3","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"264","AF_C_B2_R4","Aphididae",4,"04/2023","pan_trap","macrofauna_aerial"
"265","AF_C_B2_R5","Aphididae",3,"04/2023","pan_trap","macrofauna_aerial"
"266","AF_C_B3_R1","Aphididae",6,"04/2023","pan_trap","macrofauna_aerial"
"267","AF_C_B3_R2","Aphididae",7,"04/2023","pan_trap","macrofauna_aerial"
"268","AF_C_B3_R3","Aphididae",7,"04/2023","pan_trap","macrofauna_aerial"
"269","AF_C_B3_R5","Aphididae",5,"04/2023","pan_trap","macrofauna_aerial"
"270","AF_C_B1_R2","Aphidiinae",1,"04/2023","pan_trap","macrofauna_aerial"
"271","TP_T_B1_R4","Aphidiinae",1,"04/2023","pan_trap","macrofauna_aerial"
"272","TP_T_B3_R5","Aphidiinae",1,"03/2023","pan_trap","macrofauna_aerial"
"273","TP_T_B3_R2","Aphidiinae",1,"03/2023","pan_trap","macrofauna_aerial"
"274","AF_C_B1_R2","Aphidiinae",1,"04/2023","pan_trap","macrofauna_aerial"
"275","MC_C_B3_R3","Aphidiinae",1,"03/2023","pan_trap","macrofauna_aerial"
"276","TP_T_B2_R3","Apion",1,"04/2023","pan_trap","macrofauna_aerial"
"277","TP_T_B2_R5","Apion",1,"04/2023","pan_trap","macrofauna_aerial"
"278","AF_T_B2_R3","Apion",1,"04/2023","pan_trap","macrofauna_aerial"
"279","MC_C_B3_R1","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"280","TP_T_B2_R2","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"281","TP_T_B3_R1","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"282","TP_T_B3_R5","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"283","AF_T_B1_R1","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"284","AF_C_B1_R3","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"285","AF_C_B1_R4","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"286","AF_C_B1_R5","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"287","AF_C_B2_R2","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"288","AF_C_B3_R3","Apis mellifera",1,"03/2023","pan_trap","macrofauna_aerial"
"289","MC_C_B2_R1","Apis mellifera",2,"04/2023","pan_trap","macrofauna_aerial"
"290","MC_C_B3_R1","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"291","MC_C_B3_R4","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"292","TP_T_B1_R2","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"293","TP_T_B2_R1","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"294","TP_T_B3_R1","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"295","TP_T_B3_R5","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"296","AF_T_B1_R1","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"297","AF_C_B1_R1","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"298","AF_C_B1_R3","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"299","AF_C_B1_R4","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"300","AF_C_B2_R4","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"301","AF_C_B3_R2","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"302","AF_C_B3_R4","Apis mellifera",1,"04/2023","pan_trap","macrofauna_aerial"
"303","TP_T_B2_R1","Apocrita",1,"03/2023","pan_trap","macrofauna_aerial"
"304","TP_T_B3_R1","Apocrita",1,"03/2023","pan_trap","macrofauna_aerial"
