"queryName","queryId","matchName","matchId","interactionId","interactionName","resourceId","resourceName","reference","graph","level","community"
"Carabidae",NA,"Notiophilus","c(""NCBITaxon:41307"", ""NCBI:41307"", ""GBIF:9161145"", ""https://tree.opentreeoflife.org/opentree/ottol@9996"")","RO:0002470","eats","NCBI:6951","Astigmata",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Carabidae",NA,"Notiophilus","c(""NCBITaxon:41307"", ""NCBI:41307"", ""GBIF:9161145"", ""https://tree.opentreeoflife.org/opentree/ottol@9996"")","RO:0002470","eats","NCBI:83136","Trombidiformes",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Carabidae",NA,"Notiophilus","c(""NCBITaxon:41307"", ""NCBI:41307"", ""GBIF:9161145"", ""https://tree.opentreeoflife.org/opentree/ottol@9996"")","RO:0002470","eats","NCBI:6388","Enchytraeidae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Carabidae",NA,"Notiophilus","c(""NCBITaxon:41307"", ""NCBI:41307"", ""GBIF:9161145"", ""https://tree.opentreeoflife.org/opentree/ottol@9996"")","RO:0002470","eats","NCBI:66551","Oribatida",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Carabidae",NA,"Notiophilus","c(""NCBITaxon:41307"", ""NCBI:41307"", ""GBIF:9161145"", ""https://tree.opentreeoflife.org/opentree/ottol@9996"")","RO:0002470","eats","NCBI:30001","Collembola",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Aphididae",NA,"Myzus persicae","c(""NCBITaxon:13164"", ""NCBI:13164"", ""https://tree.opentreeoflife.org/opentree/ottol@785522"", ""GBIF:2076179"")","RO:0002470","eats","NCBI:58023","Tracheophyta",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Aphididae",NA,"Pemphigus","c(""NCBITaxon:13192"", ""NCBI:13192"", ""https://tree.opentreeoflife.org/opentree/ottol@108951"", ""GBIF:2049366"")","RO:0002470","eats","NCBI:4210","Asteraceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Aphididae",NA,"Pemphigus","c(""NCBITaxon:13192"", ""NCBI:13192"", ""https://tree.opentreeoflife.org/opentree/ottol@108951"", ""GBIF:2049366"")","RO:0002470","eats","NCBI:3688","Salicaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Aphididae",NA,"Aulacorthum solani","c(""NCBITaxon:202456"", ""NCBI:202456"", ""https://tree.opentreeoflife.org/opentree/ottol@935701"", ""GBIF:2076745"")","RO:0002470","eats","NCBI:58023","Tracheophyta",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Aphididae",NA,"Rhopalosiphum padi","c(""NCBITaxon:40932"", ""NCBI:40932"", ""https://tree.opentreeoflife.org/opentree/ottol@954228"", ""GBIF:2069580"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Aphididae",NA,"Acyrthosiphon pisum","c(""NCBITaxon:7029"", ""NCBI:7029"", ""GBIF:2077503"", ""https://tree.opentreeoflife.org/opentree/ottol@814484"")","RO:0002444","parasite of","NCBI:3803","Fabaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Otiorhynchus","c(""NCBITaxon:41162"", ""NCBI:41162"", ""GBIF:1194803"", ""https://tree.opentreeoflife.org/opentree/ottol@817298"")","RO:0002470","eats","NCBI:58023","Tracheophyta",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:3440","Ranunculaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:24921","Violaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:4335","Primulaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:3745","Rosaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:156152","Plantaginaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""GBIF:1198599"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"")","RO:0002470","eats","NCBI:3977","Euphorbiaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Curculionidae",NA,"Sitona lineatus","c(""NCBITaxon:202195"", ""NCBI:202195"", ""https://tree.opentreeoflife.org/opentree/ottol@238839"", ""GBIF:1181282"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:hedde_misc1","family","macrofauna_aerial"
"Hesperiidae",NA,"Aguna claxon","c(""NCBITaxon:1005070"", ""NCBI:1005070"", ""GBIF:1944577"", ""https://tree.opentreeoflife.org/opentree/ottol@1038780"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Lerodea arabus","c(""NCBITaxon:1029753"", ""NCBI:1029753"", ""https://tree.opentreeoflife.org/opentree/ottol@312838"", ""GBIF:1949466"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Lerodea eufala","c(""NCBITaxon:1052164"", ""NCBI:1052164"", ""GBIF:1949451"", ""https://tree.opentreeoflife.org/opentree/ottol@593984"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Atrytonopsis hianna","c(""NCBITaxon:1093856"", ""NCBI:1093856"", ""GBIF:1946999"", ""https://tree.opentreeoflife.org/opentree/ottol@3061364"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Carcharodus tripolina","c(""NCBITaxon:1107551"", ""NCBI:1107551"", ""GBIF:1943421"", ""https://tree.opentreeoflife.org/opentree/ottol@3065987"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus cirsii","c(""NCBITaxon:1107714"", ""NCBI:1107714"", ""GBIF:1949946"", ""https://tree.opentreeoflife.org/opentree/ottol@3065080"")","RO:0002470","eats","NCBI:3745","Rosaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus malvoides","c(""NCBITaxon:1107715"", ""NCBI:1107715"", ""GBIF:1949938"", ""https://tree.opentreeoflife.org/opentree/ottol@3065035"")","RO:0002470","eats","NCBI:3745","Rosaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus onopordi","c(""NCBITaxon:1107716"", ""NCBI:1107716"", ""GBIF:1949954"", ""https://tree.opentreeoflife.org/opentree/ottol@3065087"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus onopordi","c(""NCBITaxon:1107716"", ""NCBI:1107716"", ""GBIF:1949954"", ""https://tree.opentreeoflife.org/opentree/ottol@3065087"")","RO:0002470","eats","NCBI:3745","Rosaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pyrgus serratulae","c(""NCBITaxon:1107717"", ""NCBI:1107717"", ""https://tree.opentreeoflife.org/opentree/ottol@3065062"", ""GBIF:1949929"")","RO:0002470","eats","NCBI:3745","Rosaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Gegenes nostrodamus","c(""NCBITaxon:1107782"", ""NCBI:1107782"", ""https://tree.opentreeoflife.org/opentree/ottol@4234687"", ""GBIF:5142338"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Darpa pteria","c(""NCBITaxon:1113189"", ""NCBI:1113189"", ""GBIF:10284247"", ""https://tree.opentreeoflife.org/opentree/ottol@267749"")","RO:0002470","eats","NCBI:22140","Annonaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Notocrypta paralysos","c(""NCBITaxon:1113294"", ""NCBI:1113294"", ""https://tree.opentreeoflife.org/opentree/ottol@819015"", ""GBIF:5142730"")","RO:0002470","eats","NCBI:4642","Zingiberaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Potanthus confucius","c(""NCBITaxon:1113322"", ""NCBI:1113322"", ""https://tree.opentreeoflife.org/opentree/ottol@71839"", ""GBIF:1947765"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Sarangesa dasahara","c(""NCBITaxon:1113347"", ""NCBI:1113347"", ""https://tree.opentreeoflife.org/opentree/ottol@1017275"", ""GBIF:1942808"")","RO:0002470","eats","NCBI:3563","Amaranthaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Sarangesa dasahara","c(""NCBITaxon:1113347"", ""NCBI:1113347"", ""https://tree.opentreeoflife.org/opentree/ottol@1017275"", ""GBIF:1942808"")","RO:0002470","eats","NCBI:3803","Fabaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Isma feralia","c(""NCBITaxon:1113444"", ""NCBI:1113444"", ""https://tree.opentreeoflife.org/opentree/ottol@878425"", ""GBIF:1951179"")","RO:0002470","eats","NCBI:4724","Pandanaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Isma feralia","c(""NCBITaxon:1113444"", ""NCBI:1113444"", ""https://tree.opentreeoflife.org/opentree/ottol@878425"", ""GBIF:1951179"")","RO:0002470","eats","NCBI:4637","Musaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Oerane microthyrus","c(""NCBITaxon:1113455"", ""NCBI:1113455"", ""https://tree.opentreeoflife.org/opentree/ottol@716460"", ""GBIF:1942941"")","RO:0002470","eats","NCBI:4710","Arecaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pirdana distanti","c(""NCBITaxon:1113459"", ""NCBI:1113459"", ""GBIF:1942887"", ""https://tree.opentreeoflife.org/opentree/ottol@303626"")","RO:0002470","eats","NCBI:40552","Asparagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Psolos fuligo","c(""NCBITaxon:1113465"", ""NCBI:1113465"", ""https://tree.opentreeoflife.org/opentree/ottol@928961"", ""GBIF:1942522"")","RO:0002470","eats","NCBI:4619","Marantaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperia sassacus","c(""NCBITaxon:1229498"", ""NCBI:1229498"", ""https://tree.opentreeoflife.org/opentree/ottol@568170"", ""GBIF:5142269"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Telicota ancilla","c(""NCBITaxon:1229502"", ""NCBI:1229502"", ""https://tree.opentreeoflife.org/opentree/ottol@606525"", ""GBIF:1947446"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Hesperia dacotae","c(""NCBITaxon:1244800"", ""NCBI:1244800"", ""https://tree.opentreeoflife.org/opentree/ottol@6904"", ""GBIF:5142293"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Notocrypta renardi","c(""NCBITaxon:1256333"", ""NCBI:1256333"", ""GBIF:5142720"", ""https://tree.opentreeoflife.org/opentree/ottol@281187"")","RO:0002470","eats","NCBI:4630","Costaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Notocrypta renardi","c(""NCBITaxon:1256333"", ""NCBI:1256333"", ""GBIF:5142720"", ""https://tree.opentreeoflife.org/opentree/ottol@281187"")","RO:0002470","eats","NCBI:4642","Zingiberaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Erynnis tristis","c(""NCBITaxon:132698"", ""NCBI:132698"", ""https://tree.opentreeoflife.org/opentree/ottol@1023051"", ""GBIF:5977259"")","RO:0002470","eats","NCBI:3503","Fagaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Polytremis lubricans","c(""NCBITaxon:1328960"", ""NCBI:1328960"", ""GBIF:1949008"", ""https://tree.opentreeoflife.org/opentree/ottol@3062430"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Potanthus trachala","c(""NCBITaxon:1328961"", ""NCBI:1328961"", ""GBIF:1947703"", ""https://tree.opentreeoflife.org/opentree/ottol@3062505"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Telicota augias","c(""NCBITaxon:1328963"", ""NCBI:1328963"", ""GBIF:1947491"", ""https://tree.opentreeoflife.org/opentree/ottol@3062338"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Baoris farri","c(""NCBITaxon:1328965"", ""NCBI:1328965"", ""GBIF:1946051"", ""https://tree.opentreeoflife.org/opentree/ottol@4234189"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Baoris penicillata","c(""NCBITaxon:1328966"", ""NCBI:1328966"", ""https://tree.opentreeoflife.org/opentree/ottol@4234176"", ""GBIF:1946036"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Caltoris bromus","c(""NCBITaxon:1328968"", ""NCBI:1328968"", ""https://tree.opentreeoflife.org/opentree/ottol@4233886"", ""GBIF:1948073"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Caltoris cahira","c(""NCBITaxon:1328969"", ""NCBI:1328969"", ""https://tree.opentreeoflife.org/opentree/ottol@4233909"", ""GBIF:1948062"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Caprona ransonnetii","c(""NCBITaxon:1353884"", ""NCBI:1353884"", ""https://tree.opentreeoflife.org/opentree/ottol@5849016"")","RO:0002470","eats","NCBI:3629","Malvaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Pelopidas conjuncta","c(""NCBITaxon:1368089"", ""NCBI:1368089"", ""GBIF:1945874"", ""https://tree.opentreeoflife.org/opentree/ottol@3062529"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Allora doleschallii","c(""NCBITaxon:1370912"", ""NCBI:1370912"", ""https://tree.opentreeoflife.org/opentree/ottol@4233772"", ""https://tree.opentreeoflife.org/opentree/ottol@4233764"", ""GBIF:1949342"")","RO:0002470","eats","NCBI:4268","Malpighiaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
"Hesperiidae",NA,"Anisynta cynone","c(""NCBITaxon:1371080"", ""NCBI:1371080"", ""GBIF:1950978"", ""https://tree.opentreeoflife.org/opentree/ottol@4235011"")","RO:0002470","eats","NCBI:4479","Poaceae",NA,"gratin:leptraits","family","macrofauna_aerial"
