"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Sphingomonas","NA","Sphingomonas piscinae","c(""NCBITaxon:1664572"", ""NCBI:1664572"", ""GBIF:9330746"", ""https://tree.opentreeoflife.org/opentree/ottol@5635131"")","SFWO:0000000","chemotroph","NA","gratin:bactotraits","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:bacdive","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","ECOCORE:00000010","heterotroph","NA","gratin:bactotraits","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","ECOCORE:00000132","chemoheterotroph","NA","onto:implicit","genus","bacteria"
"Sphingomonas","NA","Sphingomonas prati","c(""NCBITaxon:1843237"", ""NCBI:1843237"", ""GBIF:9621426"", ""https://tree.opentreeoflife.org/opentree/ottol@5901716"")","SFWO:0000000","chemotroph","NA","gratin:bactotraits","genus","bacteria"
"Sphingomonas","NA","Sphingomonas crocodyli","c(""NCBITaxon:1979270"", ""NCBI:1979270"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Sphingomonas","NA","Sphingomonas crocodyli","c(""NCBITaxon:1979270"", ""NCBI:1979270"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Sphingomonas","NA","Sphingomonas crocodyli","c(""NCBITaxon:1979270"", ""NCBI:1979270"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:bacdive","genus","bacteria"
"Sphingomonas","NA","Sphingomonas crocodyli","c(""NCBITaxon:1979270"", ""NCBI:1979270"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Adhaeribacter","NA","Adhaeribacter","c(""NCBITaxon:299566"", ""NCBI:299566"", ""GBIF:3228858"", ""https://tree.opentreeoflife.org/opentree/ottol@200668"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Adhaeribacter","NA","Adhaeribacter","c(""NCBITaxon:299566"", ""NCBI:299566"", ""GBIF:3228858"", ""https://tree.opentreeoflife.org/opentree/ottol@200668"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Adhaeribacter","NA","Adhaeribacter","c(""NCBITaxon:299566"", ""NCBI:299566"", ""GBIF:3228858"", ""https://tree.opentreeoflife.org/opentree/ottol@200668"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Adhaeribacter","NA","Adhaeribacter","c(""NCBITaxon:299566"", ""NCBI:299566"", ""GBIF:3228858"", ""https://tree.opentreeoflife.org/opentree/ottol@200668"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Angustibacter","NA","Angustibacter aerolatus","c(""NCBITaxon:1162965"", ""NCBI:1162965"", ""GBIF:7978569"", ""https://tree.opentreeoflife.org/opentree/ottol@514935"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Angustibacter","NA","Angustibacter aerolatus","c(""NCBITaxon:1162965"", ""NCBI:1162965"", ""GBIF:7978569"", ""https://tree.opentreeoflife.org/opentree/ottol@514935"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Angustibacter","NA","Angustibacter aerolatus","c(""NCBITaxon:1162965"", ""NCBI:1162965"", ""GBIF:7978569"", ""https://tree.opentreeoflife.org/opentree/ottol@514935"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Angustibacter","NA","Angustibacter aerolatus","c(""NCBITaxon:1162965"", ""NCBI:1162965"", ""GBIF:7978569"", ""https://tree.opentreeoflife.org/opentree/ottol@514935"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","ECOCORE:00000045","symbiotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","ECOCORE:00000146","parasite","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","SFWO:0000054","zooparasite","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","SFWO:0000054","zooparasite","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus thuringiensis","c(""NCBITaxon:1428"", ""NCBI:1428"", ""https://tree.opentreeoflife.org/opentree/ottol@1085010"", ""GBIF:5428045"")","SFWO:0000585","invertebrate parasite","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus","c(""NCBITaxon:1386"", ""GBIF:3227637"", ""NCBI:1386"", ""https://tree.opentreeoflife.org/opentree/ottol@1068896"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus","c(""NCBITaxon:1386"", ""GBIF:3227637"", ""NCBI:1386"", ""https://tree.opentreeoflife.org/opentree/ottol@1068896"")","SFWO:0000577","methylotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus","c(""NCBITaxon:1386"", ""GBIF:3227637"", ""NCBI:1386"", ""https://tree.opentreeoflife.org/opentree/ottol@1068896"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus","c(""NCBITaxon:1386"", ""GBIF:3227637"", ""NCBI:1386"", ""https://tree.opentreeoflife.org/opentree/ottol@1068896"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus","c(""NCBITaxon:1386"", ""GBIF:3227637"", ""NCBI:1386"", ""https://tree.opentreeoflife.org/opentree/ottol@1068896"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus <firmicutes>","NCBITaxon:1386","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus <firmicutes>","NCBITaxon:1386","SFWO:0000577","methylotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus <firmicutes>","NCBITaxon:1386","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus <firmicutes>","NCBITaxon:1386","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus <firmicutes>","NCBITaxon:1386","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus mojavensis","c(""NCBITaxon:72360"", ""NCBI:72360"", ""GBIF:5428133"", ""https://tree.opentreeoflife.org/opentree/ottol@588560"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus vallismortis","c(""NCBITaxon:72361"", ""NCBI:72361"", ""https://tree.opentreeoflife.org/opentree/ottol@588551"", ""GBIF:5428093"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus pumilus","c(""NCBITaxon:1408"", ""NCBI:1408"", ""https://tree.opentreeoflife.org/opentree/ottol@37567"", ""GBIF:5428009"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus pumilus","c(""NCBITaxon:1408"", ""NCBI:1408"", ""https://tree.opentreeoflife.org/opentree/ottol@37567"", ""GBIF:5428009"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus pumilus","c(""NCBITaxon:1408"", ""NCBI:1408"", ""https://tree.opentreeoflife.org/opentree/ottol@37567"", ""GBIF:5428009"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus pumilus","c(""NCBITaxon:1408"", ""NCBI:1408"", ""https://tree.opentreeoflife.org/opentree/ottol@37567"", ""GBIF:5428009"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","ECOCORE:00000045","symbiotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","ECOCORE:00000146","parasite","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000054","zooparasite","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000157","pathogen","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000158","animal pathogen","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000586","human pathogen","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000054","zooparasite","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus anthracis","c(""NCBITaxon:1392"", ""NCBI:1392"", ""GBIF:5428037"", ""https://tree.opentreeoflife.org/opentree/ottol@492681"")","SFWO:0000585","invertebrate parasite","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus licheniformis","c(""NCBITaxon:1402"", ""NCBI:1402"", ""https://tree.opentreeoflife.org/opentree/ottol@37595"", ""GBIF:5428113"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus licheniformis","c(""NCBITaxon:1402"", ""NCBI:1402"", ""https://tree.opentreeoflife.org/opentree/ottol@37595"", ""GBIF:5428113"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus licheniformis","c(""NCBITaxon:1402"", ""NCBI:1402"", ""https://tree.opentreeoflife.org/opentree/ottol@37595"", ""GBIF:5428113"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:faprotax","genus","bacteria"
"Bacillus","NA","Bacillus licheniformis","c(""NCBITaxon:1402"", ""NCBI:1402"", ""https://tree.opentreeoflife.org/opentree/ottol@37595"", ""GBIF:5428113"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus safensis","c(""NCBITaxon:561879"", ""NCBI:561879"", ""https://tree.opentreeoflife.org/opentree/ottol@643627"", ""GBIF:5428020"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus safensis","c(""NCBITaxon:561879"", ""NCBI:561879"", ""https://tree.opentreeoflife.org/opentree/ottol@643627"", ""GBIF:5428020"")","SFWO:0000062","microorganism","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus safensis","c(""NCBITaxon:561879"", ""NCBI:561879"", ""https://tree.opentreeoflife.org/opentree/ottol@643627"", ""GBIF:5428020"")","ECOCORE:00000132","chemoheterotroph","NA","gratin:bacdive","genus","bacteria"
"Bacillus","NA","Bacillus safensis","c(""NCBITaxon:561879"", ""NCBI:561879"", ""https://tree.opentreeoflife.org/opentree/ottol@643627"", ""GBIF:5428020"")","SFWO:0000000","chemotroph","NA","onto:implicit","genus","bacteria"
"Bacillus","NA","Bacillus safensis","c(""NCBITaxon:561879"", ""NCBI:561879"", ""https://tree.opentreeoflife.org/opentree/ottol@643627"", ""GBIF:5428020"")","ECOCORE:00000010","heterotroph","NA","gratin:bactotraits","genus","bacteria"
