"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Mononchus",NA,"Mononchus","c(""NCBITaxon:211392"", ""NCBI:211392"", ""https://tree.opentreeoflife.org/opentree/ottol@79656"", ""GBIF:2282524"")","SFWO:0000019","nematophage",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","ECOCORE:00000015","fungivore",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","SFWO:0000512","microphytophage",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","SFWO:0000061","microbivore",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","ECOCORE:00000019","herbivore",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","SFWO:0000065","protistivore",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","ECOCORE:00000098","bacterivore",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","SFWO:0000027","bryophage",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","genus","nematodes"
"Microdorylaimus",NA,"Microdorylaimus","c(""NCBITaxon:211326"", ""NCBI:211326"", ""https://tree.opentreeoflife.org/opentree/ottol@349240"", ""GBIF:4554765"")","ECOCORE:00000089","predator",NA,"onto:implicit","genus","nematodes"
"Discolaimus",NA,"Discolaimus","c(""NCBITaxon:211252"", ""NCBI:211252"", ""https://tree.opentreeoflife.org/opentree/ottol@968984"", ""GBIF:2282615"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","genus","nematodes"
"Discolaimus",NA,"Discolaimus","c(""NCBITaxon:211252"", ""NCBI:211252"", ""https://tree.opentreeoflife.org/opentree/ottol@968984"", ""GBIF:2282615"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","genus","nematodes"
"Discolaimus",NA,"Discolaimus","c(""NCBITaxon:211252"", ""NCBI:211252"", ""https://tree.opentreeoflife.org/opentree/ottol@968984"", ""GBIF:2282615"")","ECOCORE:00000089","predator",NA,"onto:implicit","genus","nematodes"
"Discolaimus",NA,"Discolaimus","c(""NCBITaxon:211252"", ""NCBI:211252"", ""https://tree.opentreeoflife.org/opentree/ottol@968984"", ""GBIF:2282615"")","SFWO:0000019","nematophage",NA,"onto:implicit","genus","nematodes"
"Pratylenchus",NA,"Pratylenchus","c(""NCBITaxon:45927"", ""NCBI:45927"", ""GBIF:2284120"", ""https://tree.opentreeoflife.org/opentree/ottol@725248"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","genus","nematodes"
"Pratylenchus",NA,"Pratylenchus","c(""NCBITaxon:45927"", ""NCBI:45927"", ""GBIF:2284120"", ""https://tree.opentreeoflife.org/opentree/ottol@725248"")","ECOCORE:00000045","symbiotroph",NA,"onto:implicit","genus","nematodes"
"Pratylenchus",NA,"Pratylenchus","c(""NCBITaxon:45927"", ""NCBI:45927"", ""GBIF:2284120"", ""https://tree.opentreeoflife.org/opentree/ottol@725248"")","ECOCORE:00000146","parasite",NA,"onto:implicit","genus","nematodes"
"Pratylenchus",NA,"Pratylenchus","c(""NCBITaxon:45927"", ""NCBI:45927"", ""GBIF:2284120"", ""https://tree.opentreeoflife.org/opentree/ottol@725248"")","SFWO:0000024","plant parasite",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","ECOCORE:00000019","herbivore",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","SFWO:0000512","microphytophage",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","ECOCORE:00000098","bacterivore",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","SFWO:0000061","microbivore",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","ECOCORE:00000089","predator",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","SFWO:0000063","omnivore",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","SFWO:0000019","nematophage",NA,"onto:implicit","genus","nematodes"
"Prodorylaimus",NA,"Prodorylaimus","c(""NCBITaxon:288464"", ""NCBI:288464"", ""GBIF:2282603"", ""https://tree.opentreeoflife.org/opentree/ottol@1019380"")","ECOCORE:00000015","fungivore",NA,"onto:implicit","genus","nematodes"
