"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"45","Chrysomelidae","NA","Hispa atra","c(""NCBITaxon:1425617"", ""NCBI:1425617"", ""https://tree.opentreeoflife.org/opentree/ottol@3374254"", ""GBIF:4460777"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"46","Chrysomelidae","NA","Hispa atra","c(""NCBITaxon:1425617"", ""NCBI:1425617"", ""https://tree.opentreeoflife.org/opentree/ottol@3374254"", ""GBIF:4460777"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"47","Chrysomelidae","NA","Hypocassida subferruginea","c(""NCBITaxon:1425620"", ""NCBI:1425620"", ""https://tree.opentreeoflife.org/opentree/ottol@4603300"", ""GBIF:4460782"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"48","Chrysomelidae","NA","Hypocassida subferruginea","c(""NCBITaxon:1425620"", ""NCBI:1425620"", ""https://tree.opentreeoflife.org/opentree/ottol@4603300"", ""GBIF:4460782"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"49","Chrysomelidae","NA","Gastrophysa viridula","c(""NCBITaxon:154015"", ""NCBI:154015"", ""https://tree.opentreeoflife.org/opentree/ottol@535625"", ""GBIF:4460724"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"50","Chrysomelidae","NA","Gastrophysa viridula","c(""NCBITaxon:154015"", ""NCBI:154015"", ""https://tree.opentreeoflife.org/opentree/ottol@535625"", ""GBIF:4460724"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"51","Chrysomelidae","NA","Batophila rubi","c(""NCBITaxon:1553142"", ""NCBI:1553142"", ""https://tree.opentreeoflife.org/opentree/ottol@3371364"", ""GBIF:4462501"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"52","Chrysomelidae","NA","Batophila rubi","c(""NCBITaxon:1553142"", ""NCBI:1553142"", ""https://tree.opentreeoflife.org/opentree/ottol@3371364"", ""GBIF:4462501"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"53","Chrysomelidae","NA","Chaetocnema aridula","c(""NCBITaxon:1553202"", ""NCBI:1553202"", ""https://tree.opentreeoflife.org/opentree/ottol@3371051"", ""GBIF:5752353"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"54","Chrysomelidae","NA","Chaetocnema aridula","c(""NCBITaxon:1553202"", ""NCBI:1553202"", ""https://tree.opentreeoflife.org/opentree/ottol@3371051"", ""GBIF:5752353"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"55","Chrysomelidae","NA","Cryptocephalus fulvus","c(""NCBITaxon:1553234"", ""NCBI:1553234"", ""https://tree.opentreeoflife.org/opentree/ottol@3373175"", ""GBIF:6097746"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"56","Chrysomelidae","NA","Cryptocephalus fulvus","c(""NCBITaxon:1553234"", ""NCBI:1553234"", ""https://tree.opentreeoflife.org/opentree/ottol@3373175"", ""GBIF:6097746"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"57","Chrysomelidae","NA","Longitarsus rubiginosus","c(""NCBITaxon:1553540"", ""NCBI:1553540"", ""GBIF:4990816"", ""https://tree.opentreeoflife.org/opentree/ottol@3370951"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"58","Chrysomelidae","NA","Longitarsus rubiginosus","c(""NCBITaxon:1553540"", ""NCBI:1553540"", ""GBIF:4990816"", ""https://tree.opentreeoflife.org/opentree/ottol@3370951"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"59","Chrysomelidae","NA","Longitarsus suturellus","c(""NCBITaxon:1553541"", ""NCBI:1553541"", ""GBIF:5752591"", ""https://tree.opentreeoflife.org/opentree/ottol@3370992"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"60","Chrysomelidae","NA","Longitarsus suturellus","c(""NCBITaxon:1553541"", ""NCBI:1553541"", ""GBIF:5752591"", ""https://tree.opentreeoflife.org/opentree/ottol@3370992"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"61","Chrysomelidae","NA","Luperus flavipes","c(""NCBITaxon:1553543"", ""NCBI:1553543"", ""GBIF:5752006"", ""https://tree.opentreeoflife.org/opentree/ottol@3370341"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"62","Chrysomelidae","NA","Luperus flavipes","c(""NCBITaxon:1553543"", ""NCBI:1553543"", ""GBIF:5752006"", ""https://tree.opentreeoflife.org/opentree/ottol@3370341"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"63","Chrysomelidae","NA","Smaragdina salicina","c(""NCBITaxon:1553741"", ""NCBI:1553741"", ""GBIF:6097794"", ""https://tree.opentreeoflife.org/opentree/ottol@4601124"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"64","Chrysomelidae","NA","Smaragdina salicina","c(""NCBITaxon:1553741"", ""NCBI:1553741"", ""GBIF:6097794"", ""https://tree.opentreeoflife.org/opentree/ottol@4601124"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"65","Chrysomelidae","NA","Aphthona atrocaerulea","c(""NCBITaxon:1587042"", ""GBIF:4462644"", ""https://tree.opentreeoflife.org/opentree/ottol@3371297"", ""NCBI:1587042"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"66","Chrysomelidae","NA","Aphthona atrocaerulea","c(""NCBITaxon:1587042"", ""GBIF:4462644"", ""https://tree.opentreeoflife.org/opentree/ottol@3371297"", ""NCBI:1587042"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"67","Chrysomelidae","NA","Aphthona herbigrada","c(""NCBITaxon:1587043"", ""NCBI:1587043"", ""https://tree.opentreeoflife.org/opentree/ottol@3371281"", ""GBIF:4462657"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"68","Chrysomelidae","NA","Aphthona herbigrada","c(""NCBITaxon:1587043"", ""NCBI:1587043"", ""https://tree.opentreeoflife.org/opentree/ottol@3371281"", ""GBIF:4462657"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"69","Chrysomelidae","NA","Cassida sanguinolenta","c(""NCBITaxon:1587145"", ""NCBI:1587145"", ""https://tree.opentreeoflife.org/opentree/ottol@3371813"", ""GBIF:6097773"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"70","Chrysomelidae","NA","Cassida sanguinolenta","c(""NCBITaxon:1587145"", ""NCBI:1587145"", ""https://tree.opentreeoflife.org/opentree/ottol@3371813"", ""GBIF:6097773"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"71","Chrysomelidae","NA","Cassida stigmatica","c(""NCBITaxon:1587146"", ""NCBI:1587146"", ""https://tree.opentreeoflife.org/opentree/ottol@3371819"", ""GBIF:6097774"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"72","Chrysomelidae","NA","Cassida stigmatica","c(""NCBITaxon:1587146"", ""NCBI:1587146"", ""https://tree.opentreeoflife.org/opentree/ottol@3371819"", ""GBIF:6097774"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"73","Chrysomelidae","NA","Chaetocnema subcoerulea","c(""NCBITaxon:1587163"", ""NCBI:1587163"", ""https://tree.opentreeoflife.org/opentree/ottol@3371044"", ""GBIF:5752356"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"74","Chrysomelidae","NA","Chaetocnema subcoerulea","c(""NCBITaxon:1587163"", ""NCBI:1587163"", ""https://tree.opentreeoflife.org/opentree/ottol@3371044"", ""GBIF:5752356"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"75","Chrysomelidae","NA","Chrysolina oricalcia","c(""NCBITaxon:1587174"", ""NCBI:1587174"", ""https://tree.opentreeoflife.org/opentree/ottol@3369673"", ""GBIF:4459825"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"76","Chrysomelidae","NA","Chrysolina oricalcia","c(""NCBITaxon:1587174"", ""NCBI:1587174"", ""https://tree.opentreeoflife.org/opentree/ottol@3369673"", ""GBIF:4459825"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"77","Chrysomelidae","NA","Coptocephala rubicunda","c(""NCBITaxon:1587190"", ""NCBI:1587190"", ""https://tree.opentreeoflife.org/opentree/ottol@3372757"", ""GBIF:4461980"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"78","Chrysomelidae","NA","Coptocephala rubicunda","c(""NCBITaxon:1587190"", ""NCBI:1587190"", ""https://tree.opentreeoflife.org/opentree/ottol@3372757"", ""GBIF:4461980"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"79","Chrysomelidae","NA","Cryptocephalus primarius","c(""NCBITaxon:1587206"", ""NCBI:1587206"", ""https://tree.opentreeoflife.org/opentree/ottol@5825147"", ""GBIF:7780745"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"80","Chrysomelidae","NA","Cryptocephalus primarius","c(""NCBITaxon:1587206"", ""NCBI:1587206"", ""https://tree.opentreeoflife.org/opentree/ottol@5825147"", ""GBIF:7780745"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"81","Chrysomelidae","NA","Labidostomis longimana","c(""NCBITaxon:1587367"", ""NCBI:1587367"", ""GBIF:4461942"", ""https://tree.opentreeoflife.org/opentree/ottol@4601163"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"82","Chrysomelidae","NA","Labidostomis longimana","c(""NCBITaxon:1587367"", ""NCBI:1587367"", ""GBIF:4461942"", ""https://tree.opentreeoflife.org/opentree/ottol@4601163"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"83","Chrysomelidae","NA","Longitarsus nasturtii","c(""NCBITaxon:1588205"", ""NCBI:1588205"", ""https://tree.opentreeoflife.org/opentree/ottol@3371010"", ""GBIF:5752587"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"84","Chrysomelidae","NA","Longitarsus nasturtii","c(""NCBITaxon:1588205"", ""NCBI:1588205"", ""https://tree.opentreeoflife.org/opentree/ottol@3371010"", ""GBIF:5752587"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"85","Chrysomelidae","NA","Longitarsus obliteratus","c(""NCBITaxon:1588206"", ""NCBI:1588206"", ""https://tree.opentreeoflife.org/opentree/ottol@3370989"", ""GBIF:5752598"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"86","Chrysomelidae","NA","Longitarsus obliteratus","c(""NCBITaxon:1588206"", ""NCBI:1588206"", ""https://tree.opentreeoflife.org/opentree/ottol@3370989"", ""GBIF:5752598"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"87","Chrysomelidae","NA","Longitarsus scutellaris","c(""NCBITaxon:1588209"", ""NCBI:1588209"", ""GBIF:5752583"", ""https://tree.opentreeoflife.org/opentree/ottol@3371009"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"88","Chrysomelidae","NA","Longitarsus scutellaris","c(""NCBITaxon:1588209"", ""NCBI:1588209"", ""GBIF:5752583"", ""https://tree.opentreeoflife.org/opentree/ottol@3371009"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"89","Chrysomelidae","NA","Luperus luperus","c(""NCBITaxon:1588212"", ""NCBI:1588212"", ""GBIF:5751995"", ""https://tree.opentreeoflife.org/opentree/ottol@3370324"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"90","Chrysomelidae","NA","Luperus luperus","c(""NCBITaxon:1588212"", ""NCBI:1588212"", ""GBIF:5751995"", ""https://tree.opentreeoflife.org/opentree/ottol@3370324"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"91","Chrysomelidae","NA","Oulema duftschmidi","c(""NCBITaxon:1588333"", ""NCBI:1588333"", ""GBIF:4461542"", ""https://tree.opentreeoflife.org/opentree/ottol@3371410"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"92","Chrysomelidae","NA","Oulema duftschmidi","c(""NCBITaxon:1588333"", ""NCBI:1588333"", ""GBIF:4461542"", ""https://tree.opentreeoflife.org/opentree/ottol@3371410"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"93","Chrysomelidae","NA","Psylliodes attenuatus","c(""NCBITaxon:1588401"", ""NCBI:1588401"", ""https://tree.opentreeoflife.org/opentree/ottol@3370917"", ""GBIF:4462428"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"94","Chrysomelidae","NA","Psylliodes attenuatus","c(""NCBITaxon:1588401"", ""NCBI:1588401"", ""https://tree.opentreeoflife.org/opentree/ottol@3370917"", ""GBIF:4462428"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"95","Chrysomelidae","NA","Psylliodes picinus","c(""NCBITaxon:1588404"", ""NCBI:1588404"", ""GBIF:1048474"", ""https://tree.opentreeoflife.org/opentree/ottol@3370853"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"96","Chrysomelidae","NA","Psylliodes picinus","c(""NCBITaxon:1588404"", ""NCBI:1588404"", ""GBIF:1048474"", ""https://tree.opentreeoflife.org/opentree/ottol@3370853"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"97","Chrysomelidae","NA","Galerucella tenella","c(""NCBITaxon:161257"", ""GBIF:5752055"", ""https://tree.opentreeoflife.org/opentree/ottol@1089438"", ""NCBI:161257"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"98","Chrysomelidae","NA","Galerucella tenella","c(""NCBITaxon:161257"", ""GBIF:5752055"", ""https://tree.opentreeoflife.org/opentree/ottol@1089438"", ""NCBI:161257"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"99","Chrysomelidae","NA","Aphthona pygmaea","c(""NCBITaxon:1654391"", ""NCBI:1654391"", ""https://tree.opentreeoflife.org/opentree/ottol@3371322"", ""GBIF:4462577"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"100","Chrysomelidae","NA","Aphthona pygmaea","c(""NCBITaxon:1654391"", ""NCBI:1654391"", ""https://tree.opentreeoflife.org/opentree/ottol@3371322"", ""GBIF:4462577"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"101","Chrysomelidae","NA","Cassida panzeri","c(""NCBITaxon:1654393"", ""NCBI:1654393"", ""GBIF:6276580"", ""https://tree.opentreeoflife.org/opentree/ottol@3371841"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"102","Chrysomelidae","NA","Cassida panzeri","c(""NCBITaxon:1654393"", ""NCBI:1654393"", ""GBIF:6276580"", ""https://tree.opentreeoflife.org/opentree/ottol@3371841"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"103","Chrysomelidae","NA","Dibolia cryptocephala","c(""NCBITaxon:1654398"", ""NCBI:1654398"", ""https://tree.opentreeoflife.org/opentree/ottol@5837278"", ""GBIF:7464477"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"104","Chrysomelidae","NA","Dibolia cryptocephala","c(""NCBITaxon:1654398"", ""NCBI:1654398"", ""https://tree.opentreeoflife.org/opentree/ottol@5837278"", ""GBIF:7464477"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"105","Chrysomelidae","NA","Longitarsus pellucidus","c(""NCBITaxon:1845050"", ""NCBI:1845050"", ""GBIF:4990811"", ""https://tree.opentreeoflife.org/opentree/ottol@3370958"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"106","Chrysomelidae","NA","Longitarsus pellucidus","c(""NCBITaxon:1845050"", ""NCBI:1845050"", ""GBIF:4990811"", ""https://tree.opentreeoflife.org/opentree/ottol@3370958"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"107","Chrysomelidae","NA","Longitarsus jacobaeae","c(""NCBITaxon:1971300"", ""NCBI:1971300"", ""GBIF:4990834"", ""https://tree.opentreeoflife.org/opentree/ottol@3370988"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"108","Chrysomelidae","NA","Longitarsus jacobaeae","c(""NCBITaxon:1971300"", ""NCBI:1971300"", ""GBIF:4990834"", ""https://tree.opentreeoflife.org/opentree/ottol@3370988"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"109","Chrysomelidae","NA","Longitarsus kutscherae","c(""NCBITaxon:1971301"", ""NCBI:1971301"", ""GBIF:5752519"", ""https://tree.opentreeoflife.org/opentree/ottol@7164085"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
