"","queryName","queryId","matchName","matchId","interactionId","interactionName","resourceId","resourceName","reference","graph"
"14","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:3803","Fabaceae","NA","gratin:hedde_misc1"
"15","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:4677","Liliaceae","NA","gratin:hedde_misc1"
"16","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:4210","Asteraceae","NA","gratin:hedde_misc1"
"17","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:1804623","Chenopodiaceae","NA","gratin:hedde_misc1"
"18","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:4479","Poaceae","NA","gratin:hedde_misc1"
"19","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:4070","Solanaceae","NA","gratin:hedde_misc1"
"20","Elateridae","NA","Agriotes","c(""NCBITaxon:292457"", ""NCBI:292457"", ""GBIF:1162125"", ""https://tree.opentreeoflife.org/opentree/ottol@640462"")","RO:0002470","eats","NCBI:3700","Brassicaceae","NA","gratin:hedde_misc1"
"21","Elateridae","NA","Elateridae","c(""NCBITaxon:30009"", ""NCBI:30009"", ""https://tree.opentreeoflife.org/opentree/ottol@506408"", ""GBIF:7825"")","RO:0002470","eats","NCBI:58023","Tracheophyta","NA","gratin:hedde_misc1"
"22","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:3745","Rosaceae","NA","gratin:hedde_misc1"
"23","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:4070","Solanaceae","NA","gratin:hedde_misc1"
"24","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:3700","Brassicaceae","NA","gratin:hedde_misc1"
"25","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:4210","Asteraceae","NA","gratin:hedde_misc1"
"26","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:1804623","Chenopodiaceae","NA","gratin:hedde_misc1"
"27","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:4479","Poaceae","NA","gratin:hedde_misc1"
"28","Elateridae","NA","Athous","c(""NCBITaxon:116140"", ""NCBI:116140"", ""GBIF:3261301"", ""https://tree.opentreeoflife.org/opentree/ottol@412688"")","RO:0002470","eats","NCBI:4677","Liliaceae","NA","gratin:hedde_misc1"
"29","Theridiidae","NA","Theridiidae","c(""NCBITaxon:34643"", ""NCBI:34643"", ""GBIF:9583"", ""https://tree.opentreeoflife.org/opentree/ottol@917915"")","RO:0002470","eats","NCBI:6388","Enchytraeidae","NA","gratin:hedde_misc1"
"30","Theridiidae","NA","Theridiidae","c(""NCBITaxon:34643"", ""NCBI:34643"", ""GBIF:9583"", ""https://tree.opentreeoflife.org/opentree/ottol@917915"")","RO:0002470","eats","NCBI:6392","Lumbricidae","NA","gratin:hedde_misc1"
"31","Theridiidae","NA","Theridiidae","c(""NCBITaxon:34643"", ""NCBI:34643"", ""GBIF:9583"", ""https://tree.opentreeoflife.org/opentree/ottol@917915"")","RO:0002470","eats","NCBI:30001","Collembola","NA","gratin:hedde_misc1"
"32","Theridiidae","NA","Theridiidae","c(""NCBITaxon:34643"", ""NCBI:34643"", ""GBIF:9583"", ""https://tree.opentreeoflife.org/opentree/ottol@917915"")","RO:0002470","eats","NCBI:7147","Diptera","NA","gratin:hedde_misc1"
"33","Theridiidae","NA","Theridiidae","c(""NCBITaxon:34643"", ""NCBI:34643"", ""GBIF:9583"", ""https://tree.opentreeoflife.org/opentree/ottol@917915"")","RO:0002470","eats","NCBI:6893","Araneae","NA","gratin:hedde_misc1"
"34","Theridiidae","NA","Theridiidae","c(""NCBITaxon:34643"", ""NCBI:34643"", ""GBIF:9583"", ""https://tree.opentreeoflife.org/opentree/ottol@917915"")","RO:0002470","eats","NCBI:7088","Lepidoptera","NA","gratin:hedde_misc1"
"35","Curculionidae","NA","Otiorhynchus","c(""NCBITaxon:41162"", ""NCBI:41162"", ""https://tree.opentreeoflife.org/opentree/ottol@817298"", ""GBIF:1194803"")","RO:0002470","eats","NCBI:58023","Tracheophyta","NA","gratin:hedde_misc1"
"36","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:3977","Euphorbiaceae","NA","gratin:hedde_misc1"
"37","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:24921","Violaceae","NA","gratin:hedde_misc1"
"38","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:156152","Plantaginaceae","NA","gratin:hedde_misc1"
"39","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:4335","Primulaceae","NA","gratin:hedde_misc1"
"40","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:3803","Fabaceae","NA","gratin:hedde_misc1"
"41","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:3745","Rosaceae","NA","gratin:hedde_misc1"
"42","Curculionidae","NA","Barynotus","c(""NCBITaxon:201778"", ""NCBI:201778"", ""https://tree.opentreeoflife.org/opentree/ottol@910720"", ""GBIF:1198599"")","RO:0002470","eats","NCBI:3440","Ranunculaceae","NA","gratin:hedde_misc1"
"43","Curculionidae","NA","Sitona lineatus","c(""NCBITaxon:202195"", ""NCBI:202195"", ""https://tree.opentreeoflife.org/opentree/ottol@238839"", ""GBIF:1181282"")","RO:0002470","eats","NCBI:3803","Fabaceae","NA","gratin:hedde_misc1"
"44","Aphididae","NA","Myzus persicae","c(""NCBITaxon:13164"", ""NCBI:13164"", ""GBIF:2076179"", ""https://tree.opentreeoflife.org/opentree/ottol@785522"")","RO:0002470","eats","NCBI:58023","Tracheophyta","NA","gratin:hedde_misc1"
"45","Aphididae","NA","Aulacorthum solani","c(""NCBITaxon:202456"", ""NCBI:202456"", ""GBIF:2076745"", ""https://tree.opentreeoflife.org/opentree/ottol@935701"")","RO:0002470","eats","NCBI:58023","Tracheophyta","NA","gratin:hedde_misc1"
"46","Aphididae","NA","Rhopalosiphum padi","c(""NCBITaxon:40932"", ""NCBI:40932"", ""GBIF:2069580"", ""https://tree.opentreeoflife.org/opentree/ottol@954228"")","RO:0002470","eats","NCBI:4479","Poaceae","NA","gratin:hedde_misc1"
"47","Aphididae","NA","Acyrthosiphon pisum","c(""NCBITaxon:7029"", ""NCBI:7029"", ""https://tree.opentreeoflife.org/opentree/ottol@814484"", ""GBIF:2077503"")","RO:0002444","parasite of","NCBI:3803","Fabaceae","NA","gratin:hedde_misc1"
"48","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:27482","Aphididae","NA","gratin:hedde_misc1"
"49","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:66551","Oribatida","NA","gratin:hedde_misc1"
"50","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:6893","Araneae","NA","gratin:hedde_misc1"
"51","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:4751","Fungi","NA","gratin:hedde_misc1"
"52","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:66547","Endeostigmata","NA","gratin:hedde_misc1"
"53","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:3041","Chlorophyta","NA","gratin:hedde_misc1"
"54","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:6951","Astigmata","NA","gratin:hedde_misc1"
"55","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:3208","Bryophyta","NA","gratin:hedde_misc1"
"56","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:58023","Tracheophyta","NA","gratin:hedde_misc1"
"57","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:7147","Diptera","NA","gratin:hedde_misc1"
"58","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:7088","Lepidoptera","NA","gratin:hedde_misc1"
"59","Forficulidae","NA","Forficula","c(""NCBITaxon:13067"", ""NCBI:13067"", ""https://tree.opentreeoflife.org/opentree/ottol@661722"", ""GBIF:1419844"")","RO:0002470","eats","NCBI:34634","Mesostigmata","NA","gratin:hedde_misc1"
