queryName;queryId;matchName;matchId;interactionId;interactionName;resourceId;resourceName;reference;graph
Elateridae;NA;Athous;"c(""""NCBITaxon:116140"""", """"NCBI:116140"""", """"GBIF:3261301"""", """"https://tree.opentreeoflife.org/opentree/ottol@412688"""")";RO:0002470;eats;NCBI:3700;Brassicaceae;NA;gratin:hedde_misc1
Elateridae;NA;Athous;"c(""""NCBITaxon:116140"""", """"NCBI:116140"""", """"GBIF:3261301"""", """"https://tree.opentreeoflife.org/opentree/ottol@412688"""")";RO:0002470;eats;NCBI:4210;Asteraceae;NA;gratin:hedde_misc1
Elateridae;NA;Athous;"c(""""NCBITaxon:116140"""", """"NCBI:116140"""", """"GBIF:3261301"""", """"https://tree.opentreeoflife.org/opentree/ottol@412688"""")";RO:0002470;eats;NCBI:1804623;Chenopodiaceae;NA;gratin:hedde_misc1
Elateridae;NA;Athous;"c(""""NCBITaxon:116140"""", """"NCBI:116140"""", """"GBIF:3261301"""", """"https://tree.opentreeoflife.org/opentree/ottol@412688"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:hedde_misc1
Elateridae;NA;Athous;"c(""""NCBITaxon:116140"""", """"NCBI:116140"""", """"GBIF:3261301"""", """"https://tree.opentreeoflife.org/opentree/ottol@412688"""")";RO:0002470;eats;NCBI:4677;Liliaceae;NA;gratin:hedde_misc1
Braconidae;NA;Aphidius ervi;"c(""""NCBITaxon:37627"""", """"NCBI:37627"""", """"https://tree.opentreeoflife.org/opentree/ottol@472057"""", """"GBIF:1269085"""")";RO:0002444;parasite of;NCBI:7029;Acyrthosiphon pisum;NA;gratin:hedde_misc1
Braconidae;NA;Aphidius ervi;"c(""""NCBITaxon:37627"""", """"NCBI:37627"""", """"https://tree.opentreeoflife.org/opentree/ottol@472057"""", """"GBIF:1269085"""")";RO:0002444;parasite of;NCBI:202456;Aulacorthum solani;NA;gratin:hedde_misc1
Braconidae;NA;Aphidius ervi;"c(""""NCBITaxon:37627"""", """"NCBI:37627"""", """"https://tree.opentreeoflife.org/opentree/ottol@472057"""", """"GBIF:1269085"""")";RO:0002444;parasite of;NCBI:13164;Myzus persicae;NA;gratin:hedde_misc1
Carabidae;NA;Trechus;"c(""""NCBITaxon:60805"""", """"NCBI:60805"""", """"GBIF:1037288"""", """"https://tree.opentreeoflife.org/opentree/ottol@804604"""")";RO:0002470;eats;NCBI:7088;Lepidoptera;NA;gratin:hedde_misc1
Carabidae;NA;Trechus;"c(""""NCBITaxon:60805"""", """"NCBI:60805"""", """"GBIF:1037288"""", """"https://tree.opentreeoflife.org/opentree/ottol@804604"""")";RO:0002470;eats;NCBI:30001;Collembola;NA;gratin:hedde_misc1
Carabidae;NA;Trechus;"c(""""NCBITaxon:60805"""", """"NCBI:60805"""", """"GBIF:1037288"""", """"https://tree.opentreeoflife.org/opentree/ottol@804604"""")";RO:0002470;eats;NCBI:7055;Scarabaeidae;NA;gratin:hedde_misc1
Carabidae;NA;Trechus;"c(""""NCBITaxon:60805"""", """"NCBI:60805"""", """"GBIF:1037288"""", """"https://tree.opentreeoflife.org/opentree/ottol@804604"""")";RO:0002470;eats;NCBI:7147;Diptera;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:66551;Oribatida;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:6951;Astigmata;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:6893;Araneae;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:83136;Trombidiformes;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:66547;Endeostigmata;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:7147;Diptera;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:30001;Collembola;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:6388;Enchytraeidae;NA;gratin:hedde_misc1
Carabidae;NA;Notiophilus;"c(""""NCBITaxon:41307"""", """"NCBI:41307"""", """"https://tree.opentreeoflife.org/opentree/ottol@9996"""", """"GBIF:9161145"""")";RO:0002470;eats;NCBI:34634;Mesostigmata;NA;gratin:hedde_misc1
Aphididae;NA;Myzus persicae;"c(""""NCBITaxon:13164"""", """"NCBI:13164"""", """"GBIF:2076179"""", """"https://tree.opentreeoflife.org/opentree/ottol@785522"""")";RO:0002470;eats;NCBI:58023;Tracheophyta;NA;gratin:hedde_misc1
Aphididae;NA;Aulacorthum solani;"c(""""NCBITaxon:202456"""", """"NCBI:202456"""", """"GBIF:2076745"""", """"https://tree.opentreeoflife.org/opentree/ottol@935701"""")";RO:0002470;eats;NCBI:58023;Tracheophyta;NA;gratin:hedde_misc1
Aphididae;NA;Rhopalosiphum padi;"c(""""NCBITaxon:40932"""", """"NCBI:40932"""", """"GBIF:2069580"""", """"https://tree.opentreeoflife.org/opentree/ottol@954228"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:hedde_misc1
Aphididae;NA;Acyrthosiphon pisum;"c(""""NCBITaxon:7029"""", """"NCBI:7029"""", """"https://tree.opentreeoflife.org/opentree/ottol@814484"""", """"GBIF:2077503"""")";RO:0002444;parasite of;NCBI:3803;Fabaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Otiorhynchus;"c(""""NCBITaxon:41162"""", """"NCBI:41162"""", """"https://tree.opentreeoflife.org/opentree/ottol@817298"""", """"GBIF:1194803"""")";RO:0002470;eats;NCBI:58023;Tracheophyta;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:3977;Euphorbiaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:24921;Violaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:156152;Plantaginaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:4335;Primulaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:3803;Fabaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:3745;Rosaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Barynotus;"c(""""NCBITaxon:201778"""", """"NCBI:201778"""", """"https://tree.opentreeoflife.org/opentree/ottol@910720"""", """"GBIF:1198599"""")";RO:0002470;eats;NCBI:3440;Ranunculaceae;NA;gratin:hedde_misc1
Curculionidae;NA;Sitona lineatus;"c(""""NCBITaxon:202195"""", """"NCBI:202195"""", """"https://tree.opentreeoflife.org/opentree/ottol@238839"""", """"GBIF:1181282"""")";RO:0002470;eats;NCBI:3803;Fabaceae;NA;gratin:hedde_misc1
Hesperiidae;NA;Aguna claxon;"c(""""NCBITaxon:1005070"""", """"NCBI:1005070"""", """"GBIF:1944577"""", """"https://tree.opentreeoflife.org/opentree/ottol@1038780"""")";RO:0002470;eats;NCBI:3803;Fabaceae;NA;gratin:leptraits
Hesperiidae;NA;Lerodea arabus;"c(""""NCBITaxon:1029753"""", """"NCBI:1029753"""", """"https://tree.opentreeoflife.org/opentree/ottol@312838"""", """"GBIF:1949466"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Lerodea eufala;"c(""""NCBITaxon:1052164"""", """"NCBI:1052164"""", """"GBIF:1949451"""", """"https://tree.opentreeoflife.org/opentree/ottol@593984"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Atrytonopsis hianna;"c(""""NCBITaxon:1093856"""", """"NCBI:1093856"""", """"GBIF:1946999"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061364"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Carcharodus tripolina;"c(""""NCBITaxon:1107551"""", """"NCBI:1107551"""", """"GBIF:1943421"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065987"""")";RO:0002470;eats;NCBI:3629;Malvaceae;NA;gratin:leptraits
Hesperiidae;NA;Pyrgus cirsii;"c(""""NCBITaxon:1107714"""", """"NCBI:1107714"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065080"""", """"GBIF:1949946"""")";RO:0002470;eats;NCBI:3745;Rosaceae;NA;gratin:leptraits
Hesperiidae;NA;Pyrgus malvoides;"c(""""NCBITaxon:1107715"""", """"NCBI:1107715"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065035"""", """"GBIF:1949938"""")";RO:0002470;eats;NCBI:3745;Rosaceae;NA;gratin:leptraits
Hesperiidae;NA;Pyrgus onopordi;"c(""""NCBITaxon:1107716"""", """"NCBI:1107716"""", """"GBIF:1949954"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065087"""")";RO:0002470;eats;NCBI:3629;Malvaceae;NA;gratin:leptraits
Hesperiidae;NA;Pyrgus onopordi;"c(""""NCBITaxon:1107716"""", """"NCBI:1107716"""", """"GBIF:1949954"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065087"""")";RO:0002470;eats;NCBI:3745;Rosaceae;NA;gratin:leptraits
Hesperiidae;NA;Pyrgus serratulae;"c(""""NCBITaxon:1107717"""", """"NCBI:1107717"""", """"GBIF:1949929"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065062"""")";RO:0002470;eats;NCBI:3745;Rosaceae;NA;gratin:leptraits
Hesperiidae;NA;Gegenes nostrodamus;"c(""""NCBITaxon:1107782"""", """"NCBI:1107782"""", """"https://tree.opentreeoflife.org/opentree/ottol@4234687"""", """"GBIF:5142338"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Darpa pteria;"c(""""NCBITaxon:1113189"""", """"NCBI:1113189"""", """"https://tree.opentreeoflife.org/opentree/ottol@267749"""", """"GBIF:10284247"""")";RO:0002470;eats;NCBI:22140;Annonaceae;NA;gratin:leptraits
Hesperiidae;NA;Notocrypta paralysos;"c(""""NCBITaxon:1113294"""", """"NCBI:1113294"""", """"https://tree.opentreeoflife.org/opentree/ottol@819015"""", """"GBIF:5142730"""")";RO:0002470;eats;NCBI:4642;Zingiberaceae;NA;gratin:leptraits
Hesperiidae;NA;Potanthus confucius;"c(""""NCBITaxon:1113322"""", """"NCBI:1113322"""", """"https://tree.opentreeoflife.org/opentree/ottol@71839"""", """"GBIF:1947765"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Sarangesa dasahara;"c(""""NCBITaxon:1113347"""", """"NCBI:1113347"""", """"GBIF:1942808"""", """"https://tree.opentreeoflife.org/opentree/ottol@1017275"""")";RO:0002470;eats;NCBI:3803;Fabaceae;NA;gratin:leptraits
Hesperiidae;NA;Sarangesa dasahara;"c(""""NCBITaxon:1113347"""", """"NCBI:1113347"""", """"GBIF:1942808"""", """"https://tree.opentreeoflife.org/opentree/ottol@1017275"""")";RO:0002470;eats;NCBI:3563;Amaranthaceae;NA;gratin:leptraits
Hesperiidae;NA;Isma feralia;"c(""""NCBITaxon:1113444"""", """"NCBI:1113444"""", """"https://tree.opentreeoflife.org/opentree/ottol@878425"""", """"GBIF:1951179"""")";RO:0002470;eats;NCBI:4637;Musaceae;NA;gratin:leptraits
Hesperiidae;NA;Isma feralia;"c(""""NCBITaxon:1113444"""", """"NCBI:1113444"""", """"https://tree.opentreeoflife.org/opentree/ottol@878425"""", """"GBIF:1951179"""")";RO:0002470;eats;NCBI:4724;Pandanaceae;NA;gratin:leptraits
Hesperiidae;NA;Oerane microthyrus;"c(""""NCBITaxon:1113455"""", """"NCBI:1113455"""", """"GBIF:1942941"""", """"https://tree.opentreeoflife.org/opentree/ottol@716460"""")";RO:0002470;eats;NCBI:4710;Arecaceae;NA;gratin:leptraits
Hesperiidae;NA;Pirdana distanti;"c(""""NCBITaxon:1113459"""", """"NCBI:1113459"""", """"https://tree.opentreeoflife.org/opentree/ottol@303626"""", """"GBIF:1942887"""")";RO:0002470;eats;NCBI:40552;Asparagaceae;NA;gratin:leptraits
Hesperiidae;NA;Psolos fuligo;"c(""""NCBITaxon:1113465"""", """"NCBI:1113465"""", """"https://tree.opentreeoflife.org/opentree/ottol@928961"""", """"GBIF:1942522"""")";RO:0002470;eats;NCBI:4619;Marantaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperia sassacus;"c(""""NCBITaxon:1229498"""", """"NCBI:1229498"""", """"GBIF:5142269"""", """"https://tree.opentreeoflife.org/opentree/ottol@568170"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Telicota ancilla;"c(""""NCBITaxon:1229502"""", """"NCBI:1229502"""", """"GBIF:1947446"""", """"https://tree.opentreeoflife.org/opentree/ottol@606525"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperia dacotae;"c(""""NCBITaxon:1244800"""", """"NCBI:1244800"""", """"https://tree.opentreeoflife.org/opentree/ottol@6904"""", """"GBIF:5142293"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Notocrypta renardi;"c(""""NCBITaxon:1256333"""", """"NCBI:1256333"""", """"GBIF:5142720"""", """"https://tree.opentreeoflife.org/opentree/ottol@281187"""")";RO:0002470;eats;NCBI:4642;Zingiberaceae;NA;gratin:leptraits
Hesperiidae;NA;Notocrypta renardi;"c(""""NCBITaxon:1256333"""", """"NCBI:1256333"""", """"GBIF:5142720"""", """"https://tree.opentreeoflife.org/opentree/ottol@281187"""")";RO:0002470;eats;NCBI:4630;Costaceae;NA;gratin:leptraits
Hesperiidae;NA;Erynnis tristis;"c(""""NCBITaxon:132698"""", """"NCBI:132698"""", """"https://tree.opentreeoflife.org/opentree/ottol@1023051"""", """"GBIF:5977259"""")";RO:0002470;eats;NCBI:3503;Fagaceae;NA;gratin:leptraits
Hesperiidae;NA;Polytremis lubricans;"c(""""NCBITaxon:1328960"""", """"NCBI:1328960"""", """"https://tree.opentreeoflife.org/opentree/ottol@3062430"""", """"GBIF:1949008"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Potanthus trachala;"c(""""NCBITaxon:1328961"""", """"NCBI:1328961"""", """"https://tree.opentreeoflife.org/opentree/ottol@3062505"""", """"GBIF:1947703"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Telicota augias;"c(""""NCBITaxon:1328963"""", """"NCBI:1328963"""", """"GBIF:1947491"""", """"https://tree.opentreeoflife.org/opentree/ottol@3062338"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Baoris farri;"c(""""NCBITaxon:1328965"""", """"NCBI:1328965"""", """"https://tree.opentreeoflife.org/opentree/ottol@4234189"""", """"GBIF:1946051"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Baoris penicillata;"c(""""NCBITaxon:1328966"""", """"NCBI:1328966"""", """"https://tree.opentreeoflife.org/opentree/ottol@4234176"""", """"GBIF:1946036"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Caltoris bromus;"c(""""NCBITaxon:1328968"""", """"NCBI:1328968"""", """"GBIF:1948073"""", """"https://tree.opentreeoflife.org/opentree/ottol@4233886"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Caltoris cahira;"c(""""NCBITaxon:1328969"""", """"NCBI:1328969"""", """"https://tree.opentreeoflife.org/opentree/ottol@4233909"""", """"GBIF:1948062"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Caprona ransonnetii;"c(""""NCBITaxon:1353884"""", """"NCBI:1353884"""", """"https://tree.opentreeoflife.org/opentree/ottol@5849016"""")";RO:0002470;eats;NCBI:3629;Malvaceae;NA;gratin:leptraits
Hesperiidae;NA;Pelopidas conjuncta;"c(""""NCBITaxon:1368089"""", """"NCBI:1368089"""", """"https://tree.opentreeoflife.org/opentree/ottol@3062529"""", """"GBIF:1945874"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Allora doleschallii;"c(""""NCBITaxon:1370912"""", """"NCBI:1370912"""", """"GBIF:1949342"""", """"https://tree.opentreeoflife.org/opentree/ottol@4233764"""")";RO:0002470;eats;NCBI:4268;Malpighiaceae;NA;gratin:leptraits
Hesperiidae;NA;Anisynta cynone;"c(""""NCBITaxon:1371080"""", """"NCBI:1371080"""", """"GBIF:1950978"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235011"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Anisynta dominula;"c(""""NCBITaxon:1371081"""", """"NCBI:1371081"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235009"""", """"GBIF:1950990"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Anisynta monticolae;"c(""""NCBITaxon:1371082"""", """"NCBI:1371082"""", """"GBIF:1950976"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235013"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Anisynta sphenosema;"c(""""NCBITaxon:1371083"""", """"NCBI:1371083"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235017"""", """"GBIF:1950981"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Antipodia atralba;"c(""""NCBITaxon:1371118"""", """"NCBI:1371118"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235190"""", """"GBIF:4690001"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Antipodia chaostola;"c(""""NCBITaxon:1371119"""", """"NCBI:1371119"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235189"""", """"GBIF:4690000"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Arrhenes marnas;"c(""""NCBITaxon:1371353"""", """"NCBI:1371353"""", """"https://tree.opentreeoflife.org/opentree/ottol@3063601"""", """"GBIF:1942067"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Cephrenes trichopepla;"c(""""NCBITaxon:1371865"""", """"NCBI:1371865"""", """"GBIF:1951157"""", """"https://tree.opentreeoflife.org/opentree/ottol@3063462"""")";RO:0002470;eats;NCBI:4710;Arecaceae;NA;gratin:leptraits
Hesperiidae;NA;Chaetocneme critomedia;"c(""""NCBITaxon:1371874"""", """"NCBI:1371874"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065312"""", """"GBIF:1950287"""")";RO:0002470;eats;NCBI:3433;Lauraceae;NA;gratin:leptraits
Hesperiidae;NA;Chaetocneme denitza;"c(""""NCBITaxon:1371875"""", """"NCBI:1371875"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065305"""", """"GBIF:1950293"""")";RO:0002470;eats;NCBI:3931;Myrtaceae;NA;gratin:leptraits
Hesperiidae;NA;Chaetocneme porphyropis;"c(""""NCBITaxon:1371876"""", """"NCBI:1371876"""", """"GBIF:1950266"""", """"https://tree.opentreeoflife.org/opentree/ottol@3065289"""")";RO:0002470;eats;NCBI:3433;Lauraceae;NA;gratin:leptraits
Hesperiidae;NA;Exometoeca nycteris;"c(""""NCBITaxon:1373658"""", """"NCBI:1373658"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235477"""", """"GBIF:1943526"""")";RO:0002470;eats;NCBI:24942;Dilleniaceae;NA;gratin:leptraits
Hesperiidae;NA;Exometoeca nycteris;"c(""""NCBITaxon:1373658"""", """"NCBI:1373658"""", """"https://tree.opentreeoflife.org/opentree/ottol@4235477"""", """"GBIF:1943526"""")";RO:0002470;eats;NCBI:26000;Elaeocarpaceae;NA;gratin:leptraits
Hesperiidae;NA;Hasora discolor;"c(""""NCBITaxon:1373939"""", """"NCBI:1373939"""", """"GBIF:1945114"""", """"https://tree.opentreeoflife.org/opentree/ottol@3060592"""")";RO:0002470;eats;NCBI:3803;Fabaceae;NA;gratin:leptraits
Hesperiidae;NA;Hasora discolor;"c(""""NCBITaxon:1373939"""", """"NCBI:1373939"""", """"GBIF:1945114"""", """"https://tree.opentreeoflife.org/opentree/ottol@3060592"""")";RO:0002470;eats;NCBI:3977;Euphorbiaceae;NA;gratin:leptraits
Hesperiidae;NA;Hasora hurama;"c(""""NCBITaxon:1373940"""", """"NCBI:1373940"""", """"https://tree.opentreeoflife.org/opentree/ottol@3060619"""", """"GBIF:1945193"""")";RO:0002470;eats;NCBI:3803;Fabaceae;NA;gratin:leptraits
Hesperiidae;NA;Herimosa albovenata;"c(""""NCBITaxon:1374052"""", """"NCBI:1374052"""", """"https://tree.opentreeoflife.org/opentree/ottol@4234371"""")";RO:0002470;eats;NCBI:4479;Poaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperilla crypsargyra;"c(""""NCBITaxon:1374062"""", """"NCBI:1374062"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061137"""", """"GBIF:1943088"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperilla crypsigramma;"c(""""NCBITaxon:1374063"""", """"NCBI:1374063"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061157"""", """"GBIF:4689993"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperilla flavescens;"c(""""NCBITaxon:1374064"""", """"NCBI:1374064"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061139"""", """"GBIF:1943079"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperilla furva;"c(""""NCBITaxon:1374065"""", """"NCBI:1374065"""", """"GBIF:1943083"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061127"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperilla idothea;"c(""""NCBITaxon:1374066"""", """"NCBI:1374066"""", """"GBIF:1943096"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061144"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
Hesperiidae;NA;Hesperilla malindeva;"c(""""NCBITaxon:1374067"""", """"NCBI:1374067"""", """"https://tree.opentreeoflife.org/opentree/ottol@3061121"""", """"GBIF:1943098"""")";RO:0002470;eats;NCBI:4609;Cyperaceae;NA;gratin:leptraits
