"","queryName","queryId","matchName","matchId","dietId","dietName","reference","graph"
"19","Didymella","NA","Didymella","c(""NCBITaxon:55170"", ""IF:1548"", ""GBIF:2566782"", ""NCBI:55170"", ""https://tree.opentreeoflife.org/opentree/ottol@335005"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"20","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"21","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000520","parasitic","NA","onto:implicit"
"22","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"23","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"24","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"25","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000520","parasitic","NA","onto:implicit"
"26","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"27","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"28","Annulohypoxylon","NA","Annulohypoxylon","c(""NCBITaxon:326606"", ""IF:500298"", ""GBIF:2576779"", ""https://tree.opentreeoflife.org/opentree/ottol@361730"", ""NCBI:326606"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"29","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"30","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000520","parasitic","NA","onto:implicit"
"31","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"32","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"33","Daldinia","NA","Daldinia","c(""NCBITaxon:42360"", ""IF:1408"", ""GBIF:2576892"", ""NCBI:42360"", ""https://tree.opentreeoflife.org/opentree/ottol@183725"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"34","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"35","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000520","parasitic","NA","onto:implicit"
"36","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"37","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"38","Darksidea","NA","Darksidea","c(""NCBITaxon:1621986"", ""IF:810760"", ""NCBI:1621986"", ""GBIF:7697489"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"39","Darksidea","NA","Darksidea","c(""NCBITaxon:1621986"", ""IF:810760"", ""NCBI:1621986"", ""GBIF:7697489"")","SFWO:0000539","endophytic","NA","onto:implicit"
"40","Ascobolus","NA","Ascobolus","c(""NCBITaxon:5190"", ""IF:346"", ""https://tree.opentreeoflife.org/opentree/ottol@306158"", ""GBIF:2569641"", ""NCBI:5190"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"41","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"42","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000520","parasitic","NA","onto:implicit"
"43","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"44","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"45","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"46","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000520","parasitic","NA","onto:implicit"
"47","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"48","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"49","Spegazzinia","NA","Spegazzinia","c(""NCBITaxon:227067"", ""IF:9963"", ""NCBI:227067"", ""GBIF:2591989"", ""https://tree.opentreeoflife.org/opentree/ottol@911168"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"50","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"51","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000520","parasitic","NA","onto:implicit"
"52","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"53","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"54","Polyschema","NA","Polyschema","c(""NCBITaxon:439830"", ""IF:9506"", ""NCBI:439830"", ""GBIF:2591378"", ""https://tree.opentreeoflife.org/opentree/ottol@929038"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"55","Bartalinia","NA","Bartalinia","c(""NCBITaxon:162405"", ""IF:7327"", ""https://tree.opentreeoflife.org/opentree/ottol@442855"", ""GBIF:2574623"", ""NCBI:162405"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"56","Bartalinia","NA","Bartalinia","c(""NCBITaxon:162405"", ""IF:7327"", ""https://tree.opentreeoflife.org/opentree/ottol@442855"", ""GBIF:2574623"", ""NCBI:162405"")","SFWO:0000539","endophytic","NA","onto:implicit"
"57","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"58","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000520","parasitic","NA","onto:implicit"
"59","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000524","lichen-parasitic","NA","onto:implicit"
"60","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"61","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000520","parasitic","NA","onto:implicit"
"62","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"63","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"64","Metarhizium","NA","Metarhizium","c(""NCBITaxon:5529"", ""IF:8912"", ""GBIF:2562464"", ""https://tree.opentreeoflife.org/opentree/ottol@888947"", ""NCBI:5529"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"65","Metarhizium","NA","Metarhizium","c(""NCBITaxon:5529"", ""IF:8912"", ""GBIF:2562464"", ""https://tree.opentreeoflife.org/opentree/ottol@888947"", ""NCBI:5529"")","SFWO:0000520","parasitic","NA","onto:implicit"
"66","Metarhizium","NA","Metarhizium","c(""NCBITaxon:5529"", ""IF:8912"", ""GBIF:2562464"", ""https://tree.opentreeoflife.org/opentree/ottol@888947"", ""NCBI:5529"")","SFWO:0000522","animal-parasitic","NA","onto:implicit"
"67","Pyrenochaetopsis","NA","Pyrenochaetopsis","c(""NCBITaxon:798144"", ""IF:514653"", ""NCBI:798144"", ""GBIF:8260521"", ""https://tree.opentreeoflife.org/opentree/ottol@494423"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"68","Pyrenochaetopsis","NA","Pyrenochaetopsis","c(""NCBITaxon:798144"", ""IF:514653"", ""NCBI:798144"", ""GBIF:8260521"", ""https://tree.opentreeoflife.org/opentree/ottol@494423"")","SFWO:0000539","endophytic","NA","onto:implicit"
"69","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"70","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000520","parasitic","NA","onto:implicit"
"71","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"72","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"73","Talaromyces","NA","Talaromyces","c(""NCBITaxon:5094"", ""IF:5347"", ""GBIF:2598197"", ""NCBI:5094"", ""https://tree.opentreeoflife.org/opentree/ottol@70234"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"74","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"75","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000520","parasitic","NA","onto:implicit"
"76","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"77","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"78","Neodendryphiella","NA","Neodendryphiella","c(""NCBITaxon:2487056"", ""IF:824664"", ""GBIF:10294490"", ""https://tree.opentreeoflife.org/opentree/ottol@7513504"", ""NCBI:2487056"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"79","Acremonium","NA","Acremonium","c(""NCBITaxon:159075"", ""IF:7028"", ""NCBI:5043"", ""NCBI:159075"", ""NCBITaxon:5043"", ""https://tree.opentreeoflife.org/opentree/ottol@563116"", ""GBIF:2560451"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"80","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"81","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000520","parasitic","NA","onto:implicit"
"82","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"83","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"84","Clohesyomyces","NA","Clohesyomyces","c(""NCBITaxon:1231656"", ""IF:11448"", ""GBIF:2592476"", ""NCBI:1231656"", ""https://tree.opentreeoflife.org/opentree/ottol@591057"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"85","Chaetosphaeronema","NA","Chaetosphaeronema","c(""NCBITaxon:565398"", ""IF:7594"", ""NCBI:565398"", ""GBIF:2590616"", ""https://tree.opentreeoflife.org/opentree/ottol@938520"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"86","Chaetosphaeronema","NA","Chaetosphaeronema","c(""NCBITaxon:565398"", ""IF:7594"", ""NCBI:565398"", ""GBIF:2590616"", ""https://tree.opentreeoflife.org/opentree/ottol@938520"")","SFWO:0000520","parasitic","NA","onto:implicit"
"87","Chaetosphaeronema","NA","Chaetosphaeronema","c(""NCBITaxon:565398"", ""IF:7594"", ""NCBI:565398"", ""GBIF:2590616"", ""https://tree.opentreeoflife.org/opentree/ottol@938520"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"88","Chaetosphaeronema","NA","Chaetosphaeronema","c(""NCBITaxon:565398"", ""IF:7594"", ""NCBI:565398"", ""GBIF:2590616"", ""https://tree.opentreeoflife.org/opentree/ottol@938520"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"89","Vishniacozyma","NA","Vishniacozyma","c(""NCBITaxon:1891946"", ""IF:813272"", ""GBIF:9777603"", ""NCBI:1891946"", ""https://tree.opentreeoflife.org/opentree/ottol@6382586"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"90","Preussia","NA","Preussia","c(""NCBITaxon:265084"", ""NCBITaxon:323677"", ""IF:4363"", ""NCBI:323677"", ""https://tree.opentreeoflife.org/opentree/ottol@227035"", ""GBIF:6587163"", ""NCBI:265084"", ""GBIF:1689028"")","SFWO:0000479","detritivorous","NA","onto:implicit"
"91","Preussia","NA","Preussia","c(""NCBITaxon:265084"", ""NCBITaxon:323677"", ""IF:4363"", ""NCBI:323677"", ""https://tree.opentreeoflife.org/opentree/ottol@227035"", ""GBIF:6587163"", ""NCBI:265084"", ""GBIF:1689028"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"92","Preussia","NA","Preussia <ascomycete fungi>","NCBITaxon:265084","SFWO:0000479","detritivorous","NA","onto:implicit"
"93","Preussia","NA","Preussia <ascomycete fungi>","NCBITaxon:265084","SFWO:0000481","saprotrophic","NA","onto:implicit"
"94","Preussia","NA","Preussia <crickets>","NCBITaxon:323677","SFWO:0000479","detritivorous","NA","onto:implicit"
"95","Preussia","NA","Preussia <crickets>","NCBITaxon:323677","SFWO:0000481","saprotrophic","NA","onto:implicit"
"96","Cutaneotrichosporon","NA","Cutaneotrichosporon","c(""NCBITaxon:1838142"", ""IF:813397"", ""NCBI:1838142"", ""GBIF:9712534"", ""https://tree.opentreeoflife.org/opentree/ottol@5985582"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"97","Cutaneotrichosporon","NA","Cutaneotrichosporon","c(""NCBITaxon:1838142"", ""IF:813397"", ""NCBI:1838142"", ""GBIF:9712534"", ""https://tree.opentreeoflife.org/opentree/ottol@5985582"")","SFWO:0000520","parasitic","NA","onto:implicit"
"98","Cutaneotrichosporon","NA","Cutaneotrichosporon","c(""NCBITaxon:1838142"", ""IF:813397"", ""NCBI:1838142"", ""GBIF:9712534"", ""https://tree.opentreeoflife.org/opentree/ottol@5985582"")","SFWO:0000522","animal-parasitic","NA","onto:implicit"
"99","Paraphaeosphaeria","NA","Paraphaeosphaeria","c(""NCBITaxon:125369"", ""IF:3711"", ""GBIF:2614172"", ""NCBI:125369"", ""https://tree.opentreeoflife.org/opentree/ottol@266990"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"100","Botryotinia","NA","Botryotinia","c(""NCBITaxon:40558"", ""IF:638"", ""GBIF:2583425"", ""https://tree.opentreeoflife.org/opentree/ottol@17718"", ""NCBI:40558"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"101","Botryotinia","NA","Botryotinia","c(""NCBITaxon:40558"", ""IF:638"", ""GBIF:2583425"", ""https://tree.opentreeoflife.org/opentree/ottol@17718"", ""NCBI:40558"")","SFWO:0000520","parasitic","NA","onto:implicit"
"102","Botryotinia","NA","Botryotinia","c(""NCBITaxon:40558"", ""IF:638"", ""GBIF:2583425"", ""https://tree.opentreeoflife.org/opentree/ottol@17718"", ""NCBI:40558"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"103","Botryotinia","NA","Botryotinia","c(""NCBITaxon:40558"", ""IF:638"", ""GBIF:2583425"", ""https://tree.opentreeoflife.org/opentree/ottol@17718"", ""NCBI:40558"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"104","Acrocalymma","NA","Acrocalymma","c(""NCBITaxon:1319578"", ""IF:11008"", ""GBIF:2615649"", ""NCBI:1319578"", ""https://tree.opentreeoflife.org/opentree/ottol@4079437"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"105","Rhizopus","NA","Rhizopus","c(""NCBITaxon:4842"", ""IF:20487"", ""https://tree.opentreeoflife.org/opentree/ottol@363301"", ""NCBI:4842"", ""GBIF:2558384"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"106","Agrocybe","NA","Agrocybe","c(""NCBITaxon:5399"", ""IF:17034"", ""GBIF:2527828"", ""https://tree.opentreeoflife.org/opentree/ottol@234954"", ""NCBI:5399"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"107","Neodevriesia","NA","Neodevriesia","c(""NCBITaxon:1508290"", ""IF:807768"", ""GBIF:8038175"", ""NCBI:1508290"")","SFWO:0000489","symbiotrophic","NA","onto:implicit"
"108","Neodevriesia","NA","Neodevriesia","c(""NCBITaxon:1508290"", ""IF:807768"", ""GBIF:8038175"", ""NCBI:1508290"")","SFWO:0000520","parasitic","NA","onto:implicit"
"109","Neodevriesia","NA","Neodevriesia","c(""NCBITaxon:1508290"", ""IF:807768"", ""GBIF:8038175"", ""NCBI:1508290"")","SFWO:0000527","pathogenic","NA","onto:implicit"
"110","Neodevriesia","NA","Neodevriesia","c(""NCBITaxon:1508290"", ""IF:807768"", ""GBIF:8038175"", ""NCBI:1508290"")","SFWO:0000529","plant-pathogenic","NA","onto:implicit"
"111","Phaeosphaeria","NA","Phaeosphaeria","c(""NCBITaxon:55067"", ""IF:3951"", ""https://tree.opentreeoflife.org/opentree/ottol@5486272"", ""GBIF:2579070"", ""NCBI:55067"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"112","Helicoma","NA","Helicoma","c(""NCBITaxon:314148"", ""IF:8473"", ""GBIF:2564654"", ""https://tree.opentreeoflife.org/opentree/ottol@392225"", ""NCBI:314148"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"113","Saitozyma","NA","Saitozyma","c(""NCBITaxon:1890244"", ""IF:813367"", ""https://tree.opentreeoflife.org/opentree/ottol@6382571"", ""NCBI:1890244"", ""GBIF:9689234"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
"114","Psathyrella","NA","Psathyrella","c(""NCBITaxon:71729"", ""IF:18378"", ""NCBI:71729"", ""GBIF:2526774"", ""https://tree.opentreeoflife.org/opentree/ottol@4105044"")","SFWO:0000481","saprotrophic","NA","onto:implicit"
